graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
8.0,Graph with 11 nodes and 31 edges,"[[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0], [1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0], [1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]]",10.0,8.0,Y,"{0: 82, 1: 58, 2: 34, 3: 74, 4: 10, 5: 42, 6: 50, 7: 26, 8: 66, 9: 90, 10: 18}",Y,"{0: 82, 1: 58, 2: 34, 3: 74, 4: 10, 5: 42, 6: 50, 7: 26, 8: 66, 9: 90, 10: 18}","{(0, 1): 5, (0, 2): 8, (0, 3): 50, (0, 8): 3, (0, 9): 5, (0, 10): 11, (1, 2): 1, (1, 3): 2, (1, 7): 1, (1, 8): 43, (1, 9): 5, (1, 10): 1, (2, 7): 6, (2, 8): 9, (2, 9): 9, (2, 10): 1, (3, 5): 3, (3, 7): 7, (3, 9): 9, (3, 10): 3, (4, 6): 8, (4, 7): 1, (4, 10): 1, (5, 7): 8, (5, 8): 1, (5, 9): 29, (5, 10): 1, (6, 7): 1, (6, 8): 10, (6, 9): 31, (7, 9): 2}",62.9425048828125,31.0,11.0,62.0
9.0,Graph with 11 nodes and 31 edges,"[[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1], [0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]]",10.0,8.0,Y,"{0: 90, 1: 82, 2: 74, 3: 66, 4: 58, 5: 50, 6: 42, 7: 34, 8: 26, 9: 18, 10: 10}",Y,"{0: 90, 1: 82, 2: 74, 3: 66, 4: 58, 5: 50, 6: 42, 7: 34, 8: 26, 9: 18, 10: 10}","{(0, 3): 1, (0, 4): 1, (0, 5): 20, (0, 6): 36, (0, 7): 29, (0, 10): 3, (1, 2): 9, (1, 3): 2, (1, 4): 54, (1, 5): 15, (1, 6): 1, (1, 7): 1, (2, 3): 62, (2, 6): 1, (2, 7): 1, (2, 10): 1, (3, 10): 1, (4, 6): 1, (4, 7): 1, (4, 9): 1, (5, 6): 1, (5, 7): 1, (5, 8): 11, (5, 9): 1, (5, 10): 1, (6, 9): 1, (6, 10): 1, (7, 10): 1, (8, 9): 14, (8, 10): 1, (9, 10): 1}",602.9605865478516,31.0,11.0,62.0
11.0,Graph with 11 nodes and 25 edges,"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]]",7.0,7.0,Y,"{0: 70, 1: 14, 2: 63, 3: 49, 4: 77, 5: 35, 6: 28, 7: 56, 8: 42, 9: 7, 10: 21}",Y,"{0: 70, 1: 14, 2: 63, 3: 49, 4: 77, 5: 35, 6: 28, 7: 56, 8: 42, 9: 7, 10: 21}","{(0, 3): 42, (0, 4): 2, (0, 5): 23, (0, 9): 3, (1, 3): 2, (1, 6): 3, (1, 10): 9, (2, 4): 8, (2, 6): 17, (2, 8): 31, (2, 10): 7, (3, 4): 3, (3, 6): 1, (3, 9): 1, (4, 5): 9, (4, 7): 52, (4, 8): 3, (5, 8): 3, (6, 7): 3, (6, 8): 3, (6, 10): 1, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 2}",66.04194641113281,25.0,11.0,50.0
11.0,Graph with 11 nodes and 25 edges,"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]]",12.0,6.0,Y,"{0: 18, 1: 24, 2: 30, 3: 36, 4: 42, 5: 48, 6: 54, 7: 60, 8: 66, 9: 12, 10: 72}",Y,"{0: 18, 1: 24, 2: 30, 3: 36, 4: 42, 5: 48, 6: 54, 7: 60, 8: 66, 9: 12, 10: 72}","{(0, 3): 2, (0, 4): 1, (0, 5): 12, (0, 9): 3, (1, 3): 1, (1, 6): 1, (1, 10): 22, (2, 4): 1, (2, 6): 1, (2, 8): 27, (2, 10): 1, (3, 4): 1, (3, 6): 31, (3, 9): 1, (4, 5): 1, (4, 7): 37, (4, 8): 1, (5, 8): 35, (6, 7): 1, (6, 8): 1, (6, 10): 19, (7, 10): 22, (8, 9): 1, (8, 10): 1, (9, 10): 7}",583.8871002197266,25.0,11.0,50.0
11.0,Graph with 11 nodes and 25 edges,"[[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]]",29.0,7.0,Y,"{0: 99, 1: 29, 2: 43, 3: 85, 4: 64, 5: 50, 6: 78, 7: 36, 8: 57, 9: 92, 10: 71}",Y,"{0: 99, 1: 29, 2: 43, 3: 85, 4: 64, 5: 50, 6: 78, 7: 36, 8: 57, 9: 92, 10: 71}","{(0, 3): 17, (0, 4): 1, (0, 5): 8, (0, 9): 73, (1, 3): 1, (1, 6): 21, (1, 10): 7, (2, 4): 3, (2, 6): 3, (2, 8): 7, (2, 10): 30, (3, 4): 51, (3, 6): 5, (3, 9): 11, (4, 5): 2, (4, 7): 4, (4, 8): 3, (5, 8): 40, (6, 7): 29, (6, 8): 1, (6, 10): 19, (7, 10): 3, (8, 9): 1, (8, 10): 5, (9, 10): 7}",978.9466857910156,25.0,11.0,50.0
14.0,Graph with 11 nodes and 35 edges,"[[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1], [0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1], [0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1], [0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1], [0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]]",27.0,9.0,Y,"{0: 108, 1: 81, 2: 45, 3: 90, 4: 27, 5: 54, 6: 63, 7: 99, 8: 36, 9: 72, 10: 117}",Y,"{0: 108, 1: 81, 2: 45, 3: 90, 4: 27, 5: 54, 6: 63, 7: 99, 8: 36, 9: 72, 10: 117}","{(0, 3): 49, (0, 7): 58, (0, 10): 1, (1, 2): 1, (1, 5): 32, (1, 6): 45, (1, 7): 1, (1, 9): 1, (1, 10): 1, (2, 3): 1, (2, 5): 1, (2, 7): 1, (2, 9): 20, (2, 10): 21, (3, 4): 1, (3, 6): 1, (3, 7): 35, (3, 8): 1, (3, 9): 1, (3, 10): 1, (4, 5): 21, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 9): 1, (4, 10): 1, (6, 7): 1, (6, 8): 1, (6, 9): 1, (6, 10): 13, (7, 8): 1, (7, 10): 1, (8, 9): 1, (8, 10): 31, (9, 10): 47}",856.8763732910156,35.0,11.0,70.0
15.0,Graph with 11 nodes and 35 edges,"[[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0], [0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1], [0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0]]",19.0,7.0,Y,"{0: 47, 1: 89, 2: 68, 3: 75, 4: 82, 5: 54, 6: 61, 7: 33, 8: 19, 9: 40, 10: 26}",Y,"{0: 47, 1: 89, 2: 68, 3: 75, 4: 82, 5: 54, 6: 61, 7: 33, 8: 19, 9: 40, 10: 26}","{(0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 6): 42, (0, 7): 1, (0, 9): 1, (1, 2): 48, (1, 4): 1, (1, 5): 8, (1, 7): 11, (1, 10): 21, (2, 3): 1, (2, 5): 3, (2, 8): 13, (2, 9): 1, (2, 10): 1, (3, 4): 71, (3, 7): 1, (3, 8): 1, (3, 9): 1, (4, 5): 6, (4, 6): 1, (4, 8): 1, (4, 9): 1, (5, 7): 1, (5, 8): 1, (5, 9): 33, (5, 10): 1, (6, 7): 17, (6, 9): 1, (7, 8): 1, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1042.1276092529297,35.0,11.0,70.0
15.0,Graph with 11 nodes and 35 edges,"[[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0], [0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1], [0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0]]",20.0,8.0,Y,"{0: 92, 1: 76, 2: 44, 3: 84, 4: 60, 5: 52, 6: 68, 7: 36, 8: 20, 9: 100, 10: 28}",Y,"{0: 92, 1: 76, 2: 44, 3: 84, 4: 60, 5: 52, 6: 68, 7: 36, 8: 20, 9: 100, 10: 28}","{(0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 6): 65, (0, 7): 1, (0, 9): 23, (1, 2): 38, (1, 4): 1, (1, 5): 1, (1, 7): 28, (1, 10): 8, (2, 3): 1, (2, 5): 1, (2, 8): 1, (2, 9): 1, (2, 10): 1, (3, 4): 54, (3, 7): 3, (3, 8): 14, (3, 9): 12, (4, 5): 1, (4, 6): 1, (4, 8): 1, (4, 9): 1, (5, 7): 1, (5, 8): 1, (5, 9): 45, (5, 10): 1, (6, 7): 1, (6, 9): 1, (7, 8): 1, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 16}",1247.8828430175781,35.0,11.0,70.0
16.0,Graph with 11 nodes and 26 edges,"[[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]]",13.0,9.0,Y,"{0: 85, 1: 40, 2: 31, 3: 13, 4: 49, 5: 76, 6: 58, 7: 94, 8: 22, 9: 103, 10: 67}",Y,"{0: 85, 1: 40, 2: 31, 3: 13, 4: 49, 5: 76, 6: 58, 7: 94, 8: 22, 9: 103, 10: 67}","{(0, 2): 1, (0, 3): 6, (0, 5): 62, (0, 8): 5, (0, 9): 11, (1, 2): 2, (1, 3): 6, (1, 9): 13, (1, 10): 19, (2, 6): 1, (2, 7): 9, (2, 8): 1, (2, 9): 17, (3, 9): 1, (4, 5): 9, (4, 8): 7, (4, 9): 1, (4, 10): 32, (5, 7): 4, (5, 8): 1, (6, 7): 35, (6, 9): 22, (7, 9): 31, (7, 10): 15, (8, 9): 7, (8, 10): 1}",86.06910705566406,26.0,11.0,52.0
19.0,Graph with 11 nodes and 30 edges,"[[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]]",29.0,1.0,Y,"{0: 30, 1: 31, 2: 32, 3: 33, 4: 34, 5: 35, 6: 36, 7: 37, 8: 38, 9: 39, 10: 29}",Y,"{0: 30, 1: 31, 2: 32, 3: 33, 4: 34, 5: 35, 6: 36, 7: 37, 8: 38, 9: 39, 10: 29}","{(0, 1): 1, (0, 3): 14, (0, 5): 2, (0, 6): 5, (0, 9): 8, (1, 2): 1, (1, 7): 1, (1, 8): 27, (1, 9): 1, (2, 3): 16, (2, 4): 3, (2, 7): 1, (2, 8): 9, (2, 9): 1, (2, 10): 1, (3, 5): 1, (3, 7): 1, (3, 9): 1, (4, 6): 29, (4, 7): 1, (4, 9): 1, (5, 6): 1, (5, 7): 29, (5, 8): 1, (5, 10): 1, (6, 7): 1, (7, 8): 1, (7, 9): 1, (7, 10): 1, (9, 10): 26}",885.9634399414062,30.0,11.0,60.0
20.0,Graph with 11 nodes and 27 edges,"[[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0], [0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]]",7.0,1.0,Y,"{0: 11, 1: 15, 2: 7, 3: 13, 4: 17, 5: 16, 6: 10, 7: 9, 8: 12, 9: 8, 10: 14}",Y,"{0: 11, 1: 15, 2: 7, 3: 13, 4: 17, 5: 16, 6: 10, 7: 9, 8: 12, 9: 8, 10: 14}","{(0, 1): 3, (0, 2): 3, (0, 5): 4, (0, 9): 1, (1, 2): 1, (1, 3): 1, (1, 5): 2, (1, 6): 1, (1, 7): 6, (1, 8): 1, (2, 5): 1, (2, 7): 1, (2, 10): 1, (3, 4): 6, (3, 6): 1, (3, 9): 5, (4, 5): 4, (4, 6): 5, (4, 10): 2, (5, 6): 1, (5, 7): 1, (5, 8): 3, (6, 8): 1, (6, 10): 1, (7, 10): 1, (8, 10): 7, (9, 10): 2}",61.03515625,27.0,11.0,54.0
22.0,Graph with 11 nodes and 31 edges,"[[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0], [0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0], [0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0], [1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]",18.0,4.0,Y,"{0: 46, 1: 50, 2: 54, 3: 34, 4: 58, 5: 18, 6: 30, 7: 26, 8: 38, 9: 42, 10: 22}",Y,"{0: 46, 1: 50, 2: 54, 3: 34, 4: 58, 5: 18, 6: 30, 7: 26, 8: 38, 9: 42, 10: 22}","{(0, 2): 11, (0, 3): 1, (0, 4): 3, (0, 6): 1, (0, 7): 1, (0, 8): 8, (0, 9): 21, (1, 2): 15, (1, 5): 1, (1, 6): 8, (1, 7): 5, (1, 8): 6, (1, 9): 1, (1, 10): 14, (2, 4): 19, (2, 7): 6, (2, 9): 3, (3, 4): 11, (3, 7): 1, (3, 8): 13, (3, 10): 8, (4, 6): 3, (4, 7): 4, (4, 8): 9, (4, 9): 9, (5, 6): 16, (5, 9): 1, (6, 7): 1, (6, 8): 1, (7, 8): 1, (7, 9): 7}",61.98883056640625,31.0,11.0,62.0
23.0,Graph with 11 nodes and 21 edges,"[[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]]",9.0,5.0,Y,"{0: 54, 1: 14, 2: 39, 3: 34, 4: 44, 5: 59, 6: 19, 7: 29, 8: 24, 9: 9, 10: 49}",Y,"{0: 54, 1: 14, 2: 39, 3: 34, 4: 44, 5: 59, 6: 19, 7: 29, 8: 24, 9: 9, 10: 49}","{(0, 1): 3, (0, 2): 24, (0, 6): 3, (0, 7): 5, (0, 8): 19, (1, 3): 3, (1, 5): 7, (1, 8): 1, (2, 4): 1, (2, 6): 1, (2, 9): 1, (2, 10): 12, (3, 4): 1, (3, 7): 1, (3, 10): 29, (4, 5): 41, (4, 7): 1, (5, 7): 11, (6, 7): 11, (6, 8): 4, (9, 10): 8}",66.04194641113281,21.0,11.0,42.0
23.0,Graph with 11 nodes and 21 edges,"[[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]]",11.0,1.0,Y,"{0: 21, 1: 20, 2: 19, 3: 18, 4: 17, 5: 16, 6: 15, 7: 14, 8: 13, 9: 12, 10: 11}",Y,"{0: 21, 1: 20, 2: 19, 3: 18, 4: 17, 5: 16, 6: 15, 7: 14, 8: 13, 9: 12, 10: 11}","{(0, 1): 1, (0, 2): 1, (0, 6): 1, (0, 7): 10, (0, 8): 8, (1, 3): 15, (1, 5): 1, (1, 8): 3, (2, 4): 1, (2, 6): 11, (2, 9): 4, (2, 10): 2, (3, 4): 1, (3, 7): 1, (3, 10): 1, (4, 5): 14, (4, 7): 1, (5, 7): 1, (6, 7): 1, (6, 8): 2, (9, 10): 8}",483.0360412597656,21.0,11.0,42.0
23.0,Graph with 11 nodes and 21 edges,"[[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]]",16.0,6.0,Y,"{0: 64, 1: 46, 2: 76, 3: 34, 4: 52, 5: 40, 6: 28, 7: 22, 8: 70, 9: 16, 10: 58}",Y,"{0: 64, 1: 46, 2: 76, 3: 34, 4: 52, 5: 40, 6: 28, 7: 22, 8: 70, 9: 16, 10: 58}","{(0, 1): 1, (0, 2): 23, (0, 6): 1, (0, 7): 1, (0, 8): 38, (1, 3): 1, (1, 5): 20, (1, 8): 24, (2, 4): 1, (2, 6): 1, (2, 9): 5, (2, 10): 46, (3, 4): 31, (3, 7): 1, (3, 10): 1, (4, 5): 19, (4, 7): 1, (5, 7): 1, (6, 7): 18, (6, 8): 8, (9, 10): 11}",442.0280456542969,21.0,11.0,42.0
23.0,Graph with 11 nodes and 21 edges,"[[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]]",22.0,4.0,Y,"{0: 62, 1: 30, 2: 54, 3: 34, 4: 58, 5: 42, 6: 46, 7: 22, 8: 50, 9: 26, 10: 38}",Y,"{0: 62, 1: 30, 2: 54, 3: 34, 4: 58, 5: 42, 6: 46, 7: 22, 8: 50, 9: 26, 10: 38}","{(0, 1): 1, (0, 2): 1, (0, 6): 40, (0, 7): 1, (0, 8): 19, (1, 3): 1, (1, 5): 1, (1, 8): 27, (2, 4): 1, (2, 6): 1, (2, 9): 20, (2, 10): 31, (3, 4): 31, (3, 7): 1, (3, 10): 1, (4, 5): 24, (4, 7): 2, (5, 7): 17, (6, 7): 1, (6, 8): 4, (9, 10): 6}",879.0493011474609,21.0,11.0,42.0
24.0,Graph with 11 nodes and 25 edges,"[[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0], [1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]",13.0,9.0,Y,"{0: 85, 1: 49, 2: 103, 3: 67, 4: 31, 5: 76, 6: 58, 7: 13, 8: 40, 9: 94, 10: 22}",Y,"{0: 85, 1: 49, 2: 103, 3: 67, 4: 31, 5: 76, 6: 58, 7: 13, 8: 40, 9: 94, 10: 22}","{(0, 3): 57, (0, 4): 1, (0, 5): 1, (0, 6): 11, (0, 10): 15, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 45, (1, 10): 1, (2, 5): 69, (2, 8): 9, (2, 9): 25, (3, 5): 1, (3, 7): 1, (3, 8): 1, (3, 10): 6, (4, 5): 1, (4, 9): 28, (5, 6): 1, (5, 7): 1, (5, 8): 1, (6, 9): 1, (7, 9): 11, (8, 9): 29}",627.9945373535156,25.0,11.0,50.0
