graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
5.0,Graph with 8 nodes and 18 edges,"[[0, 1, 1, 0, 1, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1, 1], [0, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1, 0]]",3.0,4.0,Y,"{0: 7, 1: 31, 2: 27, 3: 23, 4: 19, 5: 3, 6: 15, 7: 11}","{(0, 1): 1, (0, 2): 1, (0, 4): 1, (0, 7): 4, (1, 2): 1, (1, 3): 10, (1, 4): 16, (1, 5): 1, (1, 7): 2, (2, 3): 10, (2, 5): 1, (2, 6): 13, (2, 7): 1, (3, 4): 1, (3, 7): 2, (4, 6): 1, (5, 7): 1, (6, 7): 1}",752.9258728027344,82.0,24.0,228.0
5.0,Graph with 8 nodes and 18 edges,"[[0, 1, 1, 0, 1, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1, 1], [0, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1, 0]]",4.0,7.0,Y,"{0: 46, 1: 53, 2: 32, 3: 11, 4: 18, 5: 39, 6: 4, 7: 25}","{(0, 1): 22, (0, 2): 9, (0, 4): 14, (0, 7): 1, (1, 2): 1, (1, 3): 1, (1, 4): 2, (1, 5): 25, (1, 7): 2, (2, 3): 1, (2, 5): 11, (2, 6): 1, (2, 7): 9, (3, 4): 1, (3, 7): 8, (4, 6): 1, (5, 7): 3, (6, 7): 2}",61.98883056640625,82.0,24.0,228.0
5.0,Graph with 8 nodes and 18 edges,"[[0, 1, 1, 0, 1, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1, 1], [0, 1, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1, 0]]",6.0,4.0,Y,"{0: 14, 1: 30, 2: 26, 3: 6, 4: 10, 5: 18, 6: 34, 7: 22}","{(0, 1): 11, (0, 2): 1, (0, 4): 1, (0, 7): 1, (1, 2): 1, (1, 3): 1, (1, 4): 5, (1, 5): 11, (1, 7): 1, (2, 3): 1, (2, 5): 5, (2, 6): 17, (2, 7): 1, (3, 4): 3, (3, 7): 1, (4, 6): 1, (5, 7): 2, (6, 7): 16}",96.08268737792969,82.0,24.0,228.0
6.0,Graph with 8 nodes and 15 edges,"[[0, 1, 1, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 1, 0, 0], [0, 1, 1, 0, 1, 1, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1], [1, 0, 1, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0]]",3.0,6.0,Y,"{0: 9, 1: 45, 2: 39, 3: 33, 4: 27, 5: 15, 6: 3, 7: 21}","{(0, 1): 1, (0, 2): 1, (0, 5): 1, (0, 6): 3, (0, 7): 3, (1, 3): 28, (1, 7): 16, (2, 3): 2, (2, 4): 24, (2, 5): 12, (3, 4): 1, (3, 5): 1, (3, 7): 1, (4, 5): 1, (4, 7): 1}",604.8679351806641,79.0,24.0,222.0
7.0,Graph with 8 nodes and 13 edges,"[[0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 0, 0], [0, 0, 1, 1, 1, 0, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0]]",5.0,8.0,Y,"{0: 5, 1: 37, 2: 45, 3: 61, 4: 21, 5: 29, 6: 13, 7: 53}","{(0, 2): 3, (0, 6): 2, (1, 2): 35, (1, 6): 2, (2, 5): 1, (2, 6): 6, (3, 4): 3, (3, 5): 7, (3, 7): 51, (4, 5): 18, (5, 6): 2, (5, 7): 1, (6, 7): 1}",1513.9579772949219,77.0,24.0,218.0
7.0,Graph with 8 nodes and 13 edges,"[[0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 0, 0], [0, 0, 1, 1, 1, 0, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0]]",26.0,8.0,Y,"{0: 42, 1: 50, 2: 26, 3: 74, 4: 34, 5: 58, 6: 82, 7: 66}","{(0, 2): 12, (0, 6): 30, (1, 2): 1, (1, 6): 49, (2, 5): 12, (2, 6): 1, (3, 4): 1, (3, 5): 10, (3, 7): 63, (4, 5): 33, (5, 6): 1, (5, 7): 2, (6, 7): 1}",750.0648498535156,77.0,24.0,218.0
8.0,Graph with 8 nodes and 14 edges,"[[0, 0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 1, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 1, 1, 0, 1], [1, 1, 1, 0, 0, 1, 1, 0]]",16.0,5.0,Y,"{0: 16, 1: 51, 2: 46, 3: 31, 4: 41, 5: 36, 6: 21, 7: 26}","{(0, 3): 1, (0, 5): 1, (0, 7): 14, (1, 3): 9, (1, 5): 33, (1, 7): 9, (2, 3): 21, (2, 4): 23, (2, 6): 1, (2, 7): 1, (4, 6): 18, (5, 6): 1, (5, 7): 1, (6, 7): 1}",499.96376037597656,78.0,24.0,220.0
9.0,Graph with 8 nodes and 14 edges,"[[0, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0, 1], [0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0]]",5.0,6.0,Y,"{0: 47, 1: 41, 2: 35, 3: 29, 4: 23, 5: 17, 6: 11, 7: 5}","{(0, 1): 19, (0, 3): 26, (0, 7): 2, (1, 2): 15, (1, 4): 1, (1, 5): 5, (1, 7): 1, (2, 4): 20, (3, 4): 1, (3, 6): 1, (3, 7): 1, (4, 5): 1, (5, 6): 10, (5, 7): 1}",560.0452423095703,78.0,24.0,220.0
9.0,Graph with 8 nodes and 14 edges,"[[0, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0, 1], [0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0]]",27.0,7.0,Y,"{0: 34, 1: 62, 2: 55, 3: 69, 4: 27, 5: 48, 6: 41, 7: 76}","{(0, 1): 1, (0, 3): 2, (0, 7): 31, (1, 2): 53, (1, 4): 1, (1, 5): 6, (1, 7): 1, (2, 4): 2, (3, 4): 23, (3, 6): 1, (3, 7): 43, (4, 5): 1, (5, 6): 40, (5, 7): 1}",617.0272827148438,78.0,24.0,220.0
9.0,Graph with 8 nodes and 14 edges,"[[0, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0, 1], [0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0]]",28.0,4.0,Y,"{0: 56, 1: 32, 2: 28, 3: 44, 4: 48, 5: 52, 6: 40, 7: 36}","{(0, 1): 1, (0, 3): 32, (0, 7): 23, (1, 2): 1, (1, 4): 19, (1, 5): 10, (1, 7): 1, (2, 4): 27, (3, 4): 1, (3, 6): 1, (3, 7): 10, (4, 5): 1, (5, 6): 39, (5, 7): 2}",947.9522705078125,78.0,24.0,220.0
10.0,Graph with 8 nodes and 15 edges,"[[0, 0, 1, 1, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 1], [1, 1, 0, 0, 1, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0]]",14.0,9.0,Y,"{0: 68, 1: 14, 2: 50, 3: 41, 4: 23, 5: 59, 6: 77, 7: 32}","{(0, 2): 16, (0, 3): 41, (0, 5): 1, (0, 7): 10, (1, 2): 11, (1, 5): 1, (1, 6): 1, (1, 7): 1, (2, 4): 21, (2, 5): 1, (2, 6): 1, (4, 5): 1, (4, 7): 1, (5, 6): 55, (6, 7): 20}",22.88818359375,79.0,24.0,222.0
11.0,Graph with 8 nodes and 16 edges,"[[0, 1, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0]]",18.0,8.0,Y,"{0: 26, 1: 34, 2: 42, 3: 50, 4: 58, 5: 66, 6: 74, 7: 18}","{(0, 1): 21, (0, 2): 1, (0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 7): 1, (1, 2): 8, (1, 4): 4, (1, 6): 1, (2, 3): 7, (2, 5): 25, (2, 6): 1, (3, 5): 41, (3, 6): 1, (4, 6): 53, (6, 7): 17}",1065.969467163086,80.0,24.0,224.0
11.0,Graph with 8 nodes and 16 edges,"[[0, 1, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0]]",29.0,6.0,Y,"{0: 59, 1: 35, 2: 29, 3: 65, 4: 41, 5: 71, 6: 53, 7: 47}","{(0, 1): 15, (0, 2): 17, (0, 3): 1, (0, 4): 22, (0, 6): 3, (0, 7): 1, (1, 2): 1, (1, 4): 18, (1, 6): 1, (2, 3): 1, (2, 5): 9, (2, 6): 1, (3, 5): 62, (3, 6): 1, (4, 6): 1, (6, 7): 46}",1067.8768157958984,80.0,24.0,224.0
12.0,Graph with 8 nodes and 17 edges,"[[0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1, 0], [0, 1, 0, 1, 1, 0, 1, 1], [1, 1, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 0, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0]]",14.0,1.0,Y,"{0: 14, 1: 21, 2: 20, 3: 19, 4: 18, 5: 17, 6: 16, 7: 15}","{(0, 3): 1, (0, 4): 12, (0, 5): 1, (1, 2): 1, (1, 3): 1, (1, 4): 1, (1, 5): 15, (1, 6): 3, (2, 3): 7, (2, 4): 1, (2, 6): 1, (2, 7): 10, (3, 6): 10, (4, 6): 1, (4, 7): 3, (5, 7): 1, (6, 7): 1}",636.8160247802734,81.0,24.0,226.0
13.0,Graph with 8 nodes and 15 edges,"[[0, 1, 1, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 1, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0]]",9.0,7.0,Y,"{0: 51, 1: 44, 2: 30, 3: 37, 4: 23, 5: 16, 6: 58, 7: 9}","{(0, 1): 32, (0, 2): 18, (0, 4): 1, (1, 2): 5, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 4, (2, 4): 7, (3, 5): 1, (3, 6): 29, (3, 7): 6, (4, 6): 14, (5, 6): 11, (5, 7): 3}",92.98324584960938,79.0,24.0,222.0
14.0,Graph with 8 nodes and 14 edges,"[[0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0, 0, 1], [0, 1, 0, 1, 0, 0, 1, 1], [1, 1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0]]",15.0,4.0,Y,"{0: 27, 1: 39, 2: 23, 3: 19, 4: 31, 5: 35, 6: 43, 7: 15}","{(0, 4): 10, (0, 6): 17, (1, 2): 1, (1, 5): 21, (1, 6): 17, (2, 3): 1, (2, 4): 20, (2, 6): 1, (3, 5): 9, (3, 7): 9, (4, 7): 1, (5, 6): 4, (5, 7): 1, (6, 7): 4}",108.95729064941406,78.0,24.0,220.0
15.0,Graph with 8 nodes and 18 edges,"[[0, 1, 1, 1, 0, 1, 1, 0], [1, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0], [1, 0, 1, 0, 1, 1, 0, 1], [0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0]]",3.0,2.0,Y,"{0: 17, 1: 3, 2: 15, 3: 13, 4: 11, 5: 9, 6: 7, 7: 5}","{(0, 1): 2, (0, 2): 9, (0, 3): 1, (0, 5): 1, (0, 6): 4, (1, 5): 1, (2, 3): 1, (2, 4): 1, (2, 5): 3, (2, 6): 1, (3, 4): 7, (3, 5): 2, (3, 7): 2, (4, 5): 1, (4, 6): 1, (4, 7): 1, (5, 7): 1, (6, 7): 1}",510.93101501464844,82.0,24.0,228.0
15.0,Graph with 8 nodes and 18 edges,"[[0, 1, 1, 1, 0, 1, 1, 0], [1, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0], [1, 0, 1, 0, 1, 1, 0, 1], [0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0]]",5.0,7.0,Y,"{0: 47, 1: 54, 2: 33, 3: 26, 4: 12, 5: 40, 6: 5, 7: 19}","{(0, 1): 38, (0, 2): 1, (0, 3): 1, (0, 5): 6, (0, 6): 1, (1, 5): 16, (2, 3): 22, (2, 4): 6, (2, 5): 3, (2, 6): 1, (3, 4): 1, (3, 5): 1, (3, 7): 1, (4, 5): 1, (4, 6): 1, (4, 7): 3, (5, 7): 13, (6, 7): 2}",33.14018249511719,82.0,24.0,228.0
