graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
11.0,Graph with 9 nodes and 16 edges,"[[0, 0, 1, 1, 1, 1, 1, 1, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 1, 0, 0, 1, 1, 0, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 0]]",22.0,5.0,Y,"{0: 62, 1: 57, 2: 42, 3: 27, 4: 52, 5: 47, 6: 32, 7: 22, 8: 37}","{(0, 2): 1, (0, 3): 26, (0, 4): 1, (0, 5): 1, (0, 6): 32, (0, 7): 1, (1, 2): 9, (1, 4): 48, (2, 4): 1, (2, 5): 9, (2, 7): 21, (2, 8): 1, (3, 5): 1, (4, 5): 1, (4, 8): 1, (5, 8): 35}",1507.0438385009766,97.0,27.0,275.0
15.0,Graph with 9 nodes and 17 edges,"[[0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 1, 1], [0, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 1, 0, 0, 1, 1, 0]]",16.0,9.0,Y,"{0: 61, 1: 34, 2: 25, 3: 70, 4: 79, 5: 88, 6: 43, 7: 52, 8: 16}","{(0, 3): 56, (0, 4): 5, (1, 3): 1, (1, 4): 1, (1, 5): 31, (1, 7): 1, (2, 4): 1, (2, 7): 24, (3, 4): 1, (3, 6): 1, (3, 8): 11, (4, 5): 57, (4, 6): 13, (4, 7): 1, (6, 7): 25, (6, 8): 4, (7, 8): 1}",1198.0533599853516,98.0,27.0,277.0
16.0,Graph with 9 nodes and 20 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 1, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0, 0]]",12.0,2.0,Y,"{0: 14, 1: 16, 2: 18, 3: 20, 4: 22, 5: 24, 6: 26, 7: 28, 8: 12}","{(0, 4): 10, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (1, 2): 13, (1, 5): 1, (1, 7): 1, (1, 8): 1, (2, 3): 1, (2, 5): 1, (2, 6): 3, (3, 6): 6, (3, 7): 4, (3, 8): 9, (4, 5): 12, (5, 6): 1, (5, 7): 7, (5, 8): 1, (6, 7): 15}",1013.9942169189453,101.0,27.0,283.0
16.0,Graph with 9 nodes and 20 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 1, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0, 0]]",20.0,1.0,Y,"{0: 21, 1: 22, 2: 23, 3: 24, 4: 25, 5: 26, 6: 27, 7: 28, 8: 20}","{(0, 4): 17, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (1, 2): 19, (1, 5): 1, (1, 7): 1, (1, 8): 1, (2, 3): 1, (2, 5): 1, (2, 6): 2, (3, 6): 1, (3, 7): 5, (3, 8): 17, (4, 5): 8, (5, 6): 8, (5, 7): 6, (5, 8): 1, (6, 7): 15}",799.8943328857422,101.0,27.0,283.0
16.0,Graph with 9 nodes and 20 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1], [0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 1, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0, 0]]",24.0,6.0,Y,"{0: 24, 1: 60, 2: 54, 3: 72, 4: 48, 5: 36, 6: 42, 7: 30, 8: 66}","{(0, 4): 18, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 3, (1, 2): 1, (1, 5): 1, (1, 7): 1, (1, 8): 57, (2, 3): 51, (2, 5): 1, (2, 6): 1, (3, 6): 14, (3, 7): 2, (3, 8): 5, (4, 5): 30, (5, 6): 1, (5, 7): 1, (5, 8): 1, (6, 7): 25}",605.1063537597656,101.0,27.0,283.0
18.0,Graph with 9 nodes and 14 edges,"[[0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0]]",22.0,8.0,Y,"{0: 30, 1: 38, 2: 46, 3: 54, 4: 62, 5: 70, 6: 78, 7: 22, 8: 86}","{(0, 3): 29, (0, 8): 1, (1, 3): 23, (1, 6): 14, (1, 8): 1, (2, 5): 28, (2, 8): 18, (3, 5): 1, (3, 7): 1, (4, 6): 61, (4, 8): 1, (5, 8): 41, (6, 8): 3, (7, 8): 21}",938.8923645019531,95.0,27.0,271.0
21.0,Graph with 9 nodes and 19 edges,"[[0, 0, 0, 1, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1, 0, 1, 1], [1, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 1], [0, 0, 1, 0, 1, 0, 0, 1, 1], [1, 0, 0, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 1, 1, 0, 1], [0, 0, 1, 1, 1, 1, 0, 1, 0]]",2.0,5.0,Y,"{0: 7, 1: 2, 2: 42, 3: 37, 4: 32, 5: 27, 6: 22, 7: 17, 8: 12}","{(0, 3): 5, (0, 6): 1, (0, 7): 1, (1, 3): 2, (2, 3): 27, (2, 5): 6, (2, 7): 1, (2, 8): 8, (3, 4): 1, (3, 6): 1, (3, 8): 1, (4, 5): 9, (4, 6): 19, (4, 7): 2, (4, 8): 1, (5, 7): 11, (5, 8): 1, (6, 7): 1, (7, 8): 1}",907.1826934814453,100.0,27.0,281.0
23.0,Graph with 9 nodes and 16 edges,"[[0, 0, 1, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 0, 1, 1, 1, 0], [1, 0, 0, 0, 1, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 1, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0, 1, 1, 0]]",18.0,8.0,Y,"{0: 26, 1: 34, 2: 42, 3: 18, 4: 50, 5: 58, 6: 66, 7: 74, 8: 82}","{(0, 2): 24, (0, 5): 1, (0, 7): 1, (1, 3): 18, (1, 5): 14, (1, 6): 1, (1, 7): 1, (2, 4): 15, (2, 6): 1, (2, 7): 1, (2, 8): 1, (4, 7): 23, (4, 8): 12, (5, 7): 43, (6, 8): 64, (7, 8): 5}",1096.0102081298828,97.0,27.0,275.0
24.0,Graph with 9 nodes and 21 edges,"[[0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1], [1, 1, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 1, 1, 0, 0]]",14.0,1.0,Y,"{0: 15, 1: 21, 2: 20, 3: 14, 4: 19, 5: 22, 6: 16, 7: 17, 8: 18}","{(0, 1): 1, (0, 2): 9, (0, 4): 2, (0, 5): 1, (0, 6): 1, (0, 7): 1, (1, 2): 4, (1, 3): 1, (1, 6): 1, (1, 7): 12, (1, 8): 2, (2, 3): 7, (3, 4): 3, (3, 6): 1, (3, 8): 2, (4, 5): 9, (4, 6): 5, (5, 6): 1, (5, 7): 4, (5, 8): 7, (6, 8): 7}",87.02278137207031,102.0,27.0,285.0
24.0,Graph with 9 nodes and 21 edges,"[[0, 1, 1, 0, 1, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1], [1, 1, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 1, 1, 0, 0]]",24.0,5.0,Y,"{0: 64, 1: 54, 2: 29, 3: 39, 4: 24, 5: 59, 6: 34, 7: 49, 8: 44}","{(0, 1): 38, (0, 2): 1, (0, 4): 21, (0, 5): 1, (0, 6): 2, (0, 7): 1, (1, 2): 1, (1, 3): 1, (1, 6): 1, (1, 7): 1, (1, 8): 12, (2, 3): 27, (3, 4): 1, (3, 6): 1, (3, 8): 9, (4, 5): 1, (4, 6): 1, (5, 6): 8, (5, 7): 47, (5, 8): 2, (6, 8): 21}",2120.0180053710938,102.0,27.0,285.0
27.0,Graph with 9 nodes and 20 edges,"[[0, 1, 0, 1, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 0, 1], [0, 0, 1, 1, 1, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0, 0]]",28.0,8.0,Y,"{0: 92, 1: 60, 2: 36, 3: 84, 4: 44, 5: 76, 6: 68, 7: 52, 8: 28}","{(0, 1): 1, (0, 3): 34, (0, 4): 1, (0, 5): 25, (0, 7): 30, (0, 8): 1, (1, 3): 1, (1, 4): 40, (1, 5): 17, (1, 8): 1, (2, 6): 36, (3, 4): 1, (3, 5): 1, (3, 6): 24, (3, 7): 22, (3, 8): 1, (4, 5): 1, (4, 6): 1, (5, 6): 7, (5, 8): 25}",1746.8929290771484,101.0,27.0,283.0
30.0,Graph with 9 nodes and 19 edges,"[[0, 0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 1], [1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 0, 1, 1, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0]]",10.0,7.0,Y,"{0: 31, 1: 24, 2: 17, 3: 59, 4: 10, 5: 52, 6: 38, 7: 45, 8: 66}","{(0, 2): 1, (0, 3): 1, (0, 8): 29, (1, 4): 1, (1, 6): 1, (1, 8): 22, (2, 3): 1, (2, 4): 1, (2, 6): 1, (2, 7): 12, (2, 8): 1, (3, 5): 17, (3, 6): 34, (3, 8): 6, (4, 6): 1, (4, 8): 7, (5, 6): 1, (5, 7): 33, (5, 8): 1}",859.9758148193359,100.0,27.0,281.0
31.0,Graph with 9 nodes and 20 edges,"[[0, 0, 1, 1, 1, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1], [1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0]]",12.0,9.0,Y,"{0: 21, 1: 30, 2: 39, 3: 48, 4: 57, 5: 66, 6: 75, 7: 84, 8: 12}","{(0, 2): 17, (0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 7): 1, (1, 4): 28, (1, 5): 1, (1, 7): 1, (2, 6): 22, (3, 4): 25, (3, 6): 1, (3, 7): 21, (4, 5): 1, (4, 6): 1, (4, 7): 1, (5, 6): 21, (5, 7): 32, (5, 8): 11, (6, 7): 28, (6, 8): 1}",1085.9966278076172,101.0,27.0,283.0
31.0,Graph with 9 nodes and 20 edges,"[[0, 0, 1, 1, 1, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1], [1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0]]",26.0,3.0,Y,"{0: 29, 1: 32, 2: 35, 3: 38, 4: 41, 5: 44, 6: 47, 7: 50, 8: 26}","{(0, 2): 25, (0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 7): 1, (1, 4): 30, (1, 5): 1, (1, 7): 1, (2, 6): 10, (3, 4): 7, (3, 6): 1, (3, 7): 29, (4, 5): 1, (4, 6): 1, (4, 7): 1, (5, 6): 16, (5, 7): 17, (5, 8): 9, (6, 7): 1, (6, 8): 17}",1024.007797241211,101.0,27.0,283.0
32.0,Graph with 9 nodes and 16 edges,"[[0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 1, 1, 0]]",18.0,6.0,Y,"{0: 24, 1: 30, 2: 36, 3: 42, 4: 48, 5: 54, 6: 60, 7: 66, 8: 18}","{(0, 3): 11, (0, 4): 10, (0, 5): 1, (0, 6): 1, (0, 7): 1, (1, 3): 30, (2, 6): 15, (2, 7): 21, (3, 5): 1, (4, 5): 36, (4, 6): 1, (4, 7): 1, (5, 8): 16, (6, 7): 42, (6, 8): 1, (7, 8): 1}",1155.1380157470703,97.0,27.0,275.0
