graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
8.0,Graph with 7 nodes and 10 edges,"[[0, 0, 0, 0, 1, 1, 1], [0, 0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0]]",4.0,8.0,Y,"{0: 12, 1: 4, 2: 20, 3: 44, 4: 52, 5: 28, 6: 36}",Y,"{0: 12, 1: 4, 2: 20, 3: 44, 4: 52, 5: 28, 6: 36}","{(0, 4): 1, (0, 5): 7, (0, 6): 4, (1, 2): 1, (1, 5): 3, (2, 4): 6, (2, 6): 13, (3, 4): 44, (4, 6): 1, (5, 6): 18}",198.84109497070312,10.0,7.0,20.0
8.0,Graph with 7 nodes and 10 edges,"[[0, 0, 0, 0, 1, 1, 1], [0, 0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0]]",5.0,7.0,Y,"{0: 5, 1: 47, 2: 40, 3: 26, 4: 33, 5: 19, 6: 12}",Y,"{0: 5, 1: 47, 2: 40, 3: 26, 4: 33, 5: 19, 6: 12}","{(0, 4): 1, (0, 5): 1, (0, 6): 3, (1, 2): 35, (1, 5): 12, (2, 4): 4, (2, 6): 1, (3, 4): 26, (4, 6): 2, (5, 6): 6}",159.97886657714844,10.0,7.0,20.0
9.0,Graph with 7 nodes and 13 edges,"[[0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0], [1, 1, 0, 1, 1, 1, 1], [1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1], [1, 0, 1, 1, 1, 1, 0]]",25.0,1.0,Y,"{0: 26, 1: 25, 2: 30, 3: 27, 4: 28, 5: 29, 6: 31}",Y,"{0: 26, 1: 25, 2: 30, 3: 27, 4: 28, 5: 29, 6: 31}","{(0, 2): 1, (0, 3): 11, (0, 5): 1, (0, 6): 13, (1, 2): 25, (2, 3): 1, (2, 4): 1, (2, 5): 1, (2, 6): 1, (3, 6): 15, (4, 5): 26, (4, 6): 1, (5, 6): 1}",316.1430358886719,13.0,7.0,26.0
9.0,Graph with 7 nodes and 13 edges,"[[0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0], [1, 1, 0, 1, 1, 1, 1], [1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1], [1, 0, 1, 1, 1, 1, 0]]",25.0,3.0,Y,"{0: 25, 1: 31, 2: 43, 3: 37, 4: 34, 5: 40, 6: 28}",Y,"{0: 25, 1: 31, 2: 43, 3: 37, 4: 34, 5: 40, 6: 28}","{(0, 2): 1, (0, 3): 22, (0, 5): 1, (0, 6): 1, (1, 2): 31, (2, 3): 2, (2, 4): 1, (2, 5): 5, (2, 6): 3, (3, 6): 13, (4, 5): 28, (4, 6): 5, (5, 6): 6}",46.01478576660156,13.0,7.0,26.0
10.0,Graph with 7 nodes and 12 edges,"[[0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0]]",27.0,1.0,Y,"{0: 27, 1: 30, 2: 33, 3: 31, 4: 29, 5: 28, 6: 32}",Y,"{0: 27, 1: 30, 2: 33, 3: 31, 4: 29, 5: 28, 6: 32}","{(0, 1): 13, (0, 2): 2, (0, 3): 11, (0, 4): 1, (1, 2): 1, (1, 3): 15, (1, 4): 1, (2, 4): 1, (2, 5): 28, (2, 6): 1, (3, 6): 5, (4, 6): 26}",270.843505859375,12.0,7.0,24.0
10.0,Graph with 7 nodes and 12 edges,"[[0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0]]",28.0,6.0,Y,"{0: 64, 1: 46, 2: 58, 3: 52, 4: 28, 5: 34, 6: 40}",Y,"{0: 64, 1: 46, 2: 58, 3: 52, 4: 28, 5: 34, 6: 40}","{(0, 1): 43, (0, 2): 2, (0, 3): 18, (0, 4): 1, (1, 2): 1, (1, 3): 1, (1, 4): 1, (2, 4): 20, (2, 5): 34, (2, 6): 1, (3, 6): 33, (4, 6): 6}",447.98851013183594,12.0,7.0,24.0
11.0,Graph with 7 nodes and 10 edges,"[[0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 0], [0, 1, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0]]",8.0,6.0,Y,"{0: 14, 1: 20, 2: 26, 3: 32, 4: 38, 5: 44, 6: 8}",Y,"{0: 14, 1: 20, 2: 26, 3: 32, 4: 38, 5: 44, 6: 8}","{(0, 4): 7, (0, 6): 7, (1, 3): 17, (1, 4): 2, (1, 5): 1, (2, 5): 26, (3, 4): 14, (3, 5): 1, (4, 5): 15, (5, 6): 1}",657.7968597412109,10.0,7.0,20.0
11.0,Graph with 7 nodes and 10 edges,"[[0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 0], [0, 1, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0]]",23.0,5.0,Y,"{0: 28, 1: 33, 2: 38, 3: 43, 4: 48, 5: 53, 6: 23}",Y,"{0: 28, 1: 33, 2: 38, 3: 43, 4: 48, 5: 53, 6: 23}","{(0, 4): 17, (0, 6): 11, (1, 3): 22, (1, 4): 10, (1, 5): 1, (2, 5): 38, (3, 4): 20, (3, 5): 1, (4, 5): 1, (5, 6): 12}",754.1179656982422,10.0,7.0,20.0
12.0,Graph with 7 nodes and 9 edges,"[[0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0], [1, 1, 0, 0, 1, 0, 0]]",13.0,7.0,Y,"{0: 27, 1: 20, 2: 13, 3: 34, 4: 48, 5: 41, 6: 55}",Y,"{0: 27, 1: 20, 2: 13, 3: 34, 4: 48, 5: 41, 6: 55}","{(0, 2): 13, (0, 5): 9, (0, 6): 5, (1, 3): 1, (1, 4): 8, (1, 6): 11, (3, 4): 1, (3, 5): 32, (4, 6): 39}",218.1529998779297,9.0,7.0,18.0
13.0,Graph with 7 nodes and 10 edges,"[[0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]",5.0,9.0,Y,"{0: 5, 1: 50, 2: 32, 3: 23, 4: 14, 5: 59, 6: 41}",Y,"{0: 5, 1: 50, 2: 32, 3: 23, 4: 14, 5: 59, 6: 41}","{(0, 3): 1, (0, 4): 1, (0, 5): 3, (1, 5): 50, (2, 5): 2, (2, 6): 30, (3, 4): 13, (3, 5): 1, (3, 6): 8, (5, 6): 3}",171.89979553222656,10.0,7.0,20.0
17.0,Graph with 7 nodes and 9 edges,"[[0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 1, 1, 0, 1], [1, 1, 1, 0, 0, 1, 0]]",6.0,4.0,Y,"{0: 26, 1: 18, 2: 22, 3: 10, 4: 6, 5: 30, 6: 14}",Y,"{0: 26, 1: 18, 2: 22, 3: 10, 4: 6, 5: 30, 6: 14}","{(0, 2): 20, (0, 6): 6, (1, 5): 12, (1, 6): 6, (2, 5): 1, (2, 6): 1, (3, 5): 10, (4, 5): 6, (5, 6): 1}",64.849853515625,9.0,7.0,18.0
19.0,Graph with 7 nodes and 11 edges,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 0], [1, 1, 1, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0]]",23.0,7.0,Y,"{0: 23, 1: 58, 2: 65, 3: 37, 4: 44, 5: 51, 6: 30}",Y,"{0: 23, 1: 58, 2: 65, 3: 37, 4: 44, 5: 51, 6: 30}","{(0, 3): 15, (0, 4): 1, (0, 5): 1, (0, 6): 6, (1, 2): 33, (1, 4): 1, (1, 6): 24, (2, 4): 1, (2, 5): 31, (3, 4): 22, (4, 5): 19}",380.9928894042969,11.0,7.0,22.0
20.0,Graph with 7 nodes and 12 edges,"[[0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 1, 0, 1, 0], [1, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 0, 0]]",14.0,2.0,Y,"{0: 16, 1: 18, 2: 20, 3: 22, 4: 24, 5: 26, 6: 14}",Y,"{0: 16, 1: 18, 2: 20, 3: 22, 4: 24, 5: 26, 6: 14}","{(0, 1): 9, (0, 5): 2, (0, 6): 5, (1, 2): 7, (1, 4): 1, (1, 5): 1, (2, 5): 12, (2, 6): 1, (3, 4): 13, (3, 5): 1, (3, 6): 8, (4, 5): 10}",35.04753112792969,12.0,7.0,24.0
20.0,Graph with 7 nodes and 12 edges,"[[0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 1, 0, 1, 0], [1, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 0, 0]]",18.0,8.0,Y,"{0: 18, 1: 50, 2: 42, 3: 26, 4: 34, 5: 66, 6: 58}",Y,"{0: 18, 1: 50, 2: 42, 3: 26, 4: 34, 5: 66, 6: 58}","{(0, 1): 1, (0, 5): 1, (0, 6): 16, (1, 2): 1, (1, 4): 20, (1, 5): 28, (2, 5): 23, (2, 6): 18, (3, 4): 1, (3, 5): 1, (3, 6): 24, (4, 5): 13}",412.94097900390625,12.0,7.0,24.0
21.0,Graph with 7 nodes and 12 edges,"[[0, 0, 1, 0, 1, 1, 1], [0, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 1, 1, 0]]",15.0,7.0,Y,"{0: 22, 1: 29, 2: 36, 3: 43, 4: 50, 5: 57, 6: 15}",Y,"{0: 22, 1: 29, 2: 36, 3: 43, 4: 50, 5: 57, 6: 15}","{(0, 2): 1, (0, 4): 5, (0, 5): 13, (0, 6): 3, (1, 2): 5, (1, 3): 16, (1, 4): 8, (2, 3): 27, (2, 6): 3, (4, 5): 36, (4, 6): 1, (5, 6): 8}",30.994415283203125,12.0,7.0,24.0
21.0,Graph with 7 nodes and 12 edges,"[[0, 0, 1, 0, 1, 1, 1], [0, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 1, 1, 0]]",28.0,2.0,Y,"{0: 30, 1: 32, 2: 34, 3: 36, 4: 38, 5: 40, 6: 28}",Y,"{0: 30, 1: 32, 2: 34, 3: 36, 4: 38, 5: 40, 6: 28}","{(0, 2): 1, (0, 4): 1, (0, 5): 4, (0, 6): 24, (1, 2): 13, (1, 3): 18, (1, 4): 1, (2, 3): 18, (2, 6): 2, (4, 5): 35, (4, 6): 1, (5, 6): 1}",289.9169921875,12.0,7.0,24.0
24.0,Graph with 7 nodes and 12 edges,"[[0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0]]",3.0,7.0,Y,"{0: 17, 1: 10, 2: 24, 3: 31, 4: 38, 5: 45, 6: 3}",Y,"{0: 17, 1: 10, 2: 24, 3: 31, 4: 38, 5: 45, 6: 3}","{(0, 1): 4, (0, 4): 1, (0, 5): 11, (0, 6): 1, (1, 2): 1, (1, 3): 5, (2, 3): 1, (2, 5): 22, (3, 4): 25, (4, 5): 11, (4, 6): 1, (5, 6): 1}",307.7983856201172,12.0,7.0,24.0
24.0,Graph with 7 nodes and 12 edges,"[[0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0]]",5.0,7.0,Y,"{0: 12, 1: 19, 2: 26, 3: 33, 4: 40, 5: 47, 6: 5}",Y,"{0: 12, 1: 19, 2: 26, 3: 33, 4: 40, 5: 47, 6: 5}","{(0, 1): 5, (0, 4): 1, (0, 5): 5, (0, 6): 1, (1, 2): 1, (1, 3): 13, (2, 3): 1, (2, 5): 24, (3, 4): 19, (4, 5): 17, (4, 6): 3, (5, 6): 1}",35.04753112792969,12.0,7.0,24.0
25.0,Graph with 7 nodes and 8 edges,"[[0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 1, 1], [1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",17.0,5.0,Y,"{0: 27, 1: 17, 2: 47, 3: 37, 4: 22, 5: 42, 6: 32}",Y,"{0: 27, 1: 17, 2: 47, 3: 37, 4: 22, 5: 42, 6: 32}","{(0, 3): 1, (0, 6): 26, (1, 5): 17, (2, 3): 36, (2, 4): 1, (2, 5): 4, (2, 6): 6, (4, 5): 21}",66.99562072753906,8.0,7.0,16.0
26.0,Graph with 7 nodes and 10 edges,"[[0, 1, 1, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 1], [0, 1, 0, 1, 1, 1, 0]]",21.0,7.0,Y,"{0: 63, 1: 21, 2: 49, 3: 56, 4: 35, 5: 28, 6: 42}",Y,"{0: 63, 1: 21, 2: 49, 3: 56, 4: 35, 5: 28, 6: 42}","{(0, 1): 20, (0, 2): 7, (0, 3): 17, (0, 4): 19, (1, 6): 1, (2, 4): 15, (2, 5): 27, (3, 6): 39, (4, 6): 1, (5, 6): 1}",319.0040588378906,10.0,7.0,20.0
27.0,Graph with 7 nodes and 11 edges,"[[0, 0, 1, 1, 0, 0, 1], [0, 0, 1, 1, 1, 0, 1], [1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 0]]",20.0,8.0,Y,"{0: 28, 1: 60, 2: 20, 3: 52, 4: 44, 5: 36, 6: 68}",Y,"{0: 28, 1: 60, 2: 20, 3: 52, 4: 44, 5: 36, 6: 68}","{(0, 2): 18, (0, 3): 1, (0, 6): 9, (1, 2): 1, (1, 3): 21, (1, 4): 10, (1, 6): 28, (2, 5): 1, (3, 6): 30, (4, 5): 34, (5, 6): 1}",194.07272338867188,11.0,7.0,22.0
28.0,Graph with 7 nodes and 10 edges,"[[0, 1, 0, 0, 0, 0, 1], [1, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 0]]",10.0,2.0,Y,"{0: 10, 1: 14, 2: 22, 3: 18, 4: 16, 5: 20, 6: 12}",Y,"{0: 10, 1: 14, 2: 22, 3: 18, 4: 16, 5: 20, 6: 12}","{(0, 1): 1, (0, 6): 9, (1, 3): 1, (1, 4): 4, (1, 5): 8, (2, 3): 9, (2, 4): 12, (2, 5): 1, (3, 5): 8, (5, 6): 3}",109.91096496582031,10.0,7.0,20.0
28.0,Graph with 7 nodes and 10 edges,"[[0, 1, 0, 0, 0, 0, 1], [1, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 0]]",22.0,4.0,Y,"{0: 22, 1: 46, 2: 42, 3: 38, 4: 34, 5: 26, 6: 30}",Y,"{0: 22, 1: 46, 2: 42, 3: 38, 4: 34, 5: 26, 6: 30}","{(0, 1): 15, (0, 6): 7, (1, 3): 29, (1, 4): 1, (1, 5): 1, (2, 3): 8, (2, 4): 33, (2, 5): 1, (3, 5): 1, (5, 6): 23}",291.1090850830078,10.0,7.0,20.0
31.0,Graph with 7 nodes and 9 edges,"[[0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0]]",23.0,3.0,Y,"{0: 38, 1: 26, 2: 32, 3: 41, 4: 23, 5: 35, 6: 29}",Y,"{0: 38, 1: 26, 2: 32, 3: 41, 4: 23, 5: 35, 6: 29}","{(0, 2): 30, (0, 5): 2, (0, 6): 6, (1, 3): 26, (2, 3): 1, (2, 5): 1, (3, 4): 14, (4, 5): 9, (5, 6): 23}",190.97328186035156,9.0,7.0,18.0
