graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
26.0,Graph with 6 nodes and 10 edges,"[[0, 1, 1, 1, 1, 1], [1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1], [1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0]]",29.0,4.0,Y,"{0: 49, 1: 29, 2: 33, 3: 45, 4: 37, 5: 41}","{(0, 1): 5, (0, 2): 32, (0, 3): 1, (0, 4): 10, (0, 5): 1, (1, 2): 1, (1, 4): 22, (1, 5): 1, (3, 4): 5, (3, 5): 39}",646.1143493652344,46.0,18.0,128.0
27.0,Graph with 6 nodes and 11 edges,"[[0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 1, 1], [1, 0, 0, 1, 1, 1], [1, 1, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1], [0, 1, 1, 1, 1, 0]]",29.0,4.0,Y,"{0: 29, 1: 37, 2: 41, 3: 45, 4: 33, 5: 49}","{(0, 2): 17, (0, 3): 12, (1, 3): 8, (1, 4): 1, (1, 5): 28, (2, 3): 1, (2, 4): 14, (2, 5): 9, (3, 4): 15, (3, 5): 9, (4, 5): 3}",72.95608520507812,47.0,18.0,130.0
28.0,Graph with 6 nodes and 9 edges,"[[0, 1, 1, 1, 1, 0], [1, 0, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0]]",3.0,6.0,Y,"{0: 33, 1: 15, 2: 9, 3: 21, 4: 27, 5: 3}","{(0, 1): 1, (0, 2): 1, (0, 3): 15, (0, 4): 16, (1, 2): 1, (1, 4): 10, (1, 5): 3, (2, 3): 6, (2, 4): 1}",46.01478576660156,45.0,18.0,126.0
28.0,Graph with 6 nodes and 9 edges,"[[0, 1, 1, 1, 1, 0], [1, 0, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0]]",24.0,6.0,Y,"{0: 54, 1: 48, 2: 42, 3: 36, 4: 30, 5: 24}","{(0, 1): 22, (0, 2): 4, (0, 3): 1, (0, 4): 27, (1, 2): 1, (1, 4): 1, (1, 5): 24, (2, 3): 35, (2, 4): 2}",377.1781921386719,45.0,18.0,126.0
29.0,Graph with 6 nodes and 6 edges,"[[0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0]]",5.0,2.0,Y,"{0: 15, 1: 13, 2: 9, 3: 11, 4: 7, 5: 5}","{(0, 1): 12, (0, 3): 3, (1, 4): 1, (2, 3): 8, (2, 4): 1, (4, 5): 5}",396.0132598876953,42.0,18.0,120.0
31.0,Graph with 6 nodes and 6 edges,"[[0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 1], [1, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 1], [0, 0, 1, 0, 1, 0]]",26.0,6.0,Y,"{0: 50, 1: 38, 2: 44, 3: 56, 4: 32, 5: 26}","{(0, 3): 50, (1, 2): 38, (2, 4): 3, (2, 5): 3, (3, 4): 6, (4, 5): 23}",388.14544677734375,42.0,18.0,120.0
33.0,Graph with 6 nodes and 8 edges,"[[0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 1, 0], [0, 1, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0]]",8.0,4.0,Y,"{0: 12, 1: 16, 2: 8, 3: 24, 4: 28, 5: 20}","{(0, 2): 1, (0, 4): 10, (0, 5): 1, (1, 3): 1, (1, 4): 15, (2, 3): 4, (2, 4): 3, (3, 5): 19}",43.15376281738281,44.0,18.0,124.0
33.0,Graph with 6 nodes and 8 edges,"[[0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 1, 0], [0, 1, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0]]",12.0,2.0,Y,"{0: 14, 1: 20, 2: 12, 3: 18, 4: 22, 5: 16}","{(0, 2): 10, (0, 4): 3, (0, 5): 1, (1, 3): 2, (1, 4): 18, (2, 3): 1, (2, 4): 1, (3, 5): 15}",335.93177795410156,44.0,18.0,124.0
34.0,Graph with 6 nodes and 7 edges,"[[0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0], [0, 1, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0]]",9.0,6.0,Y,"{0: 15, 1: 39, 2: 27, 3: 33, 4: 21, 5: 9}","{(0, 1): 1, (0, 3): 14, (1, 2): 9, (1, 4): 20, (1, 5): 9, (2, 3): 18, (3, 4): 1}",90.83747863769531,43.0,18.0,122.0
35.0,Graph with 6 nodes and 9 edges,"[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 1], [0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 1], [0, 1, 1, 1, 1, 0]]",3.0,6.0,Y,"{0: 9, 1: 3, 2: 21, 3: 27, 4: 15, 5: 33}","{(0, 2): 8, (0, 4): 1, (1, 2): 1, (1, 5): 2, (2, 3): 10, (2, 4): 1, (2, 5): 1, (3, 5): 17, (4, 5): 13}",81.06231689453125,45.0,18.0,126.0
38.0,Graph with 6 nodes and 8 edges,"[[0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0]]",26.0,2.0,Y,"{0: 26, 1: 34, 2: 28, 3: 32, 4: 36, 5: 30}","{(0, 2): 1, (0, 3): 2, (0, 5): 23, (1, 4): 34, (2, 3): 26, (2, 5): 1, (3, 5): 4, (4, 5): 2}",302.0763397216797,44.0,18.0,124.0
45.0,Graph with 6 nodes and 8 edges,"[[0, 1, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 0], [0, 0, 1, 0, 1, 1], [0, 1, 0, 1, 0, 1], [0, 0, 0, 1, 1, 0]]",5.0,2.0,Y,"{0: 5, 1: 7, 2: 11, 3: 13, 4: 9, 5: 15}","{(0, 1): 1, (0, 2): 4, (1, 2): 4, (1, 4): 2, (2, 3): 3, (3, 4): 1, (3, 5): 9, (4, 5): 6}",30.040740966796875,44.0,18.0,124.0
47.0,Graph with 6 nodes and 8 edges,"[[0, 1, 1, 0, 1, 1], [1, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0]]",11.0,2.0,Y,"{0: 21, 1: 17, 2: 15, 3: 19, 4: 13, 5: 11}","{(0, 1): 1, (0, 2): 14, (0, 4): 2, (0, 5): 4, (1, 2): 1, (1, 3): 8, (1, 5): 7, (3, 4): 11}",859.0221405029297,44.0,18.0,124.0
47.0,Graph with 6 nodes and 8 edges,"[[0, 1, 1, 0, 1, 1], [1, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0]]",19.0,6.0,Y,"{0: 19, 1: 49, 2: 25, 3: 37, 4: 43, 5: 31}","{(0, 1): 2, (0, 2): 1, (0, 4): 7, (0, 5): 9, (1, 2): 24, (1, 3): 1, (1, 5): 22, (3, 4): 36}",491.85752868652344,44.0,18.0,124.0
47.0,Graph with 6 nodes and 8 edges,"[[0, 1, 1, 0, 1, 1], [1, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0]]",20.0,2.0,Y,"{0: 24, 1: 26, 2: 20, 3: 30, 4: 28, 5: 22}","{(0, 1): 2, (0, 2): 19, (0, 4): 1, (0, 5): 2, (1, 2): 1, (1, 3): 3, (1, 5): 20, (3, 4): 27}",921.9646453857422,44.0,18.0,124.0
