graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
7.0,Graph with 13 nodes and 39 edges,"[[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0], [0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]]",20.0,4.0,Y,"{0: 24, 1: 28, 2: 32, 3: 36, 4: 40, 5: 44, 6: 48, 7: 52, 8: 56, 9: 60, 10: 64, 11: 68, 12: 20}",Y,"{0: 24, 1: 28, 2: 32, 3: 36, 4: 40, 5: 44, 6: 48, 7: 52, 8: 56, 9: 60, 10: 64, 11: 68, 12: 20}","{(0, 1): 1, (0, 2): 1, (0, 4): 1, (0, 5): 2, (0, 7): 1, (0, 8): 1, (0, 9): 16, (0, 12): 1, (1, 2): 1, (1, 5): 14, (1, 6): 1, (1, 8): 1, (1, 11): 9, (1, 12): 1, (2, 3): 1, (2, 4): 9, (2, 7): 19, (2, 10): 1, (3, 5): 1, (3, 6): 1, (3, 7): 1, (3, 9): 30, (3, 11): 1, (3, 12): 1, (4, 7): 29, (4, 10): 1, (5, 6): 1, (5, 10): 25, (5, 11): 1, (6, 10): 1, (6, 11): 43, (6, 12): 1, (7, 8): 1, (7, 10): 1, (8, 9): 1, (8, 10): 35, (8, 11): 1, (8, 12): 16, (9, 11): 13}",1030.9219360351562,39.0,13.0,78.0
9.0,Graph with 13 nodes and 44 edges,"[[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]]",10.0,1.0,Y,"{0: 11, 1: 12, 2: 13, 3: 14, 4: 15, 5: 16, 6: 17, 7: 18, 8: 19, 9: 20, 10: 21, 11: 22, 12: 10}",Y,"{0: 11, 1: 12, 2: 13, 3: 14, 4: 15, 5: 16, 6: 17, 7: 18, 8: 19, 9: 20, 10: 21, 11: 22, 12: 10}","{(0, 1): 1, (0, 4): 1, (0, 6): 2, (0, 7): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (0, 11): 2, (0, 12): 1, (1, 3): 1, (1, 5): 1, (1, 7): 6, (1, 8): 1, (1, 10): 1, (1, 12): 1, (2, 4): 1, (2, 6): 5, (2, 8): 3, (2, 10): 2, (2, 11): 1, (2, 12): 1, (3, 8): 3, (3, 9): 8, (3, 11): 2, (4, 5): 6, (4, 7): 1, (4, 9): 3, (4, 10): 1, (4, 11): 1, (4, 12): 1, (5, 10): 9, (6, 8): 3, (6, 10): 1, (6, 11): 5, (6, 12): 1, (7, 8): 5, (7, 10): 5, (8, 9): 1, (8, 11): 1, (8, 12): 1, (9, 11): 6, (9, 12): 1, (10, 11): 1, (11, 12): 3}",76.05552673339844,44.0,13.0,88.0
9.0,Graph with 13 nodes and 44 edges,"[[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]]",18.0,3.0,Y,"{0: 54, 1: 24, 2: 33, 3: 51, 4: 36, 5: 18, 6: 21, 7: 48, 8: 42, 9: 27, 10: 45, 11: 39, 12: 30}",Y,"{0: 54, 1: 24, 2: 33, 3: 51, 4: 36, 5: 18, 6: 21, 7: 48, 8: 42, 9: 27, 10: 45, 11: 39, 12: 30}","{(0, 1): 5, (0, 4): 1, (0, 6): 5, (0, 7): 31, (0, 8): 3, (0, 9): 1, (0, 10): 5, (0, 11): 1, (0, 12): 2, (1, 3): 5, (1, 5): 2, (1, 7): 1, (1, 8): 1, (1, 10): 2, (1, 12): 8, (2, 4): 11, (2, 6): 3, (2, 8): 3, (2, 10): 2, (2, 11): 13, (2, 12): 1, (3, 8): 16, (3, 9): 13, (3, 11): 17, (4, 5): 3, (4, 7): 2, (4, 9): 1, (4, 10): 16, (4, 11): 1, (4, 12): 1, (5, 10): 13, (6, 8): 1, (6, 10): 1, (6, 11): 1, (6, 12): 10, (7, 8): 10, (7, 10): 4, (8, 9): 6, (8, 11): 1, (8, 12): 1, (9, 11): 1, (9, 12): 5, (10, 11): 2, (11, 12): 2}",78.91654968261719,44.0,13.0,88.0
9.0,Graph with 13 nodes and 44 edges,"[[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]]",24.0,9.0,Y,"{0: 114, 1: 78, 2: 42, 3: 105, 4: 87, 5: 51, 6: 60, 7: 33, 8: 132, 9: 24, 10: 96, 11: 123, 12: 69}",Y,"{0: 114, 1: 78, 2: 42, 3: 105, 4: 87, 5: 51, 6: 60, 7: 33, 8: 132, 9: 24, 10: 96, 11: 123, 12: 69}","{(0, 1): 7, (0, 4): 20, (0, 6): 8, (0, 7): 1, (0, 8): 69, (0, 9): 1, (0, 10): 1, (0, 11): 6, (0, 12): 1, (1, 3): 56, (1, 5): 11, (1, 7): 1, (1, 8): 1, (1, 10): 1, (1, 12): 1, (2, 4): 1, (2, 6): 1, (2, 8): 16, (2, 10): 16, (2, 11): 1, (2, 12): 7, (3, 8): 7, (3, 9): 13, (3, 11): 29, (4, 5): 13, (4, 7): 13, (4, 9): 1, (4, 10): 13, (4, 11): 12, (4, 12): 14, (5, 10): 27, (6, 8): 4, (6, 10): 1, (6, 11): 37, (6, 12): 9, (7, 8): 10, (7, 10): 8, (8, 9): 1, (8, 11): 1, (8, 12): 23, (9, 11): 1, (9, 12): 7, (10, 11): 29, (11, 12): 7}",93.93692016601562,44.0,13.0,88.0
9.0,Graph with 13 nodes and 44 edges,"[[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]]",26.0,5.0,Y,"{0: 81, 1: 31, 2: 26, 3: 36, 4: 41, 5: 71, 6: 86, 7: 76, 8: 66, 9: 56, 10: 61, 11: 51, 12: 46}",Y,"{0: 81, 1: 31, 2: 26, 3: 36, 4: 41, 5: 71, 6: 86, 7: 76, 8: 66, 9: 56, 10: 61, 11: 51, 12: 46}","{(0, 1): 1, (0, 4): 1, (0, 6): 1, (0, 7): 24, (0, 8): 1, (0, 9): 50, (0, 10): 1, (0, 11): 1, (0, 12): 1, (1, 3): 1, (1, 5): 16, (1, 7): 10, (1, 8): 1, (1, 10): 1, (1, 12): 1, (2, 4): 1, (2, 6): 21, (2, 8): 1, (2, 10): 1, (2, 11): 1, (2, 12): 1, (3, 8): 33, (3, 9): 1, (3, 11): 1, (4, 5): 1, (4, 7): 34, (4, 9): 1, (4, 10): 1, (4, 11): 1, (4, 12): 1, (5, 10): 54, (6, 8): 1, (6, 10): 1, (6, 11): 23, (6, 12): 39, (7, 8): 7, (7, 10): 1, (8, 9): 1, (8, 11): 20, (8, 12): 1, (9, 11): 2, (9, 12): 1, (10, 11): 1, (11, 12): 1}",1146.078109741211,44.0,13.0,88.0
10.0,Graph with 13 nodes and 36 edges,"[[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0], [1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0], [0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1], [0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]]",14.0,6.0,Y,"{0: 44, 1: 50, 2: 86, 3: 56, 4: 62, 5: 20, 6: 26, 7: 80, 8: 74, 9: 68, 10: 32, 11: 14, 12: 38}",Y,"{0: 44, 1: 50, 2: 86, 3: 56, 4: 62, 5: 20, 6: 26, 7: 80, 8: 74, 9: 68, 10: 32, 11: 14, 12: 38}","{(0, 1): 23, (0, 7): 1, (0, 10): 19, (0, 11): 1, (1, 3): 1, (1, 4): 1, (1, 6): 1, (1, 7): 1, (1, 8): 21, (1, 9): 1, (1, 10): 1, (2, 3): 52, (2, 6): 10, (2, 8): 1, (2, 9): 23, (3, 6): 1, (3, 7): 1, (3, 9): 1, (4, 6): 10, (4, 7): 41, (4, 11): 9, (4, 12): 1, (5, 8): 9, (5, 10): 10, (5, 11): 1, (6, 7): 1, (6, 9): 1, (6, 11): 1, (6, 12): 1, (7, 8): 1, (7, 12): 34, (8, 9): 41, (8, 10): 1, (9, 12): 1, (10, 11): 1, (11, 12): 1}",899.0764617919922,36.0,13.0,72.0
11.0,Graph with 13 nodes and 39 edges,"[[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]]",8.0,4.0,Y,"{0: 56, 1: 52, 2: 48, 3: 44, 4: 40, 5: 36, 6: 32, 7: 28, 8: 24, 9: 20, 10: 16, 11: 12, 12: 8}",Y,"{0: 56, 1: 52, 2: 48, 3: 44, 4: 40, 5: 36, 6: 32, 7: 28, 8: 24, 9: 20, 10: 16, 11: 12, 12: 8}","{(0, 1): 1, (0, 2): 15, (0, 4): 16, (0, 5): 1, (0, 7): 20, (0, 8): 1, (0, 11): 1, (0, 12): 1, (1, 2): 1, (1, 3): 16, (1, 4): 16, (1, 6): 15, (1, 7): 1, (1, 10): 1, (1, 12): 1, (2, 4): 1, (2, 5): 1, (2, 8): 18, (2, 10): 11, (2, 12): 1, (3, 5): 24, (3, 9): 1, (3, 12): 3, (4, 6): 1, (4, 7): 5, (4, 12): 1, (5, 9): 10, (6, 8): 1, (6, 9): 7, (6, 10): 1, (6, 11): 7, (7, 8): 1, (7, 10): 1, (8, 9): 1, (8, 10): 1, (8, 11): 1, (9, 11): 1, (10, 11): 1, (11, 12): 1}",38.14697265625,39.0,13.0,78.0
11.0,Graph with 13 nodes and 39 edges,"[[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]]",12.0,6.0,Y,"{0: 18, 1: 24, 2: 30, 3: 36, 4: 42, 5: 48, 6: 54, 7: 60, 8: 66, 9: 72, 10: 78, 11: 84, 12: 12}",Y,"{0: 18, 1: 24, 2: 30, 3: 36, 4: 42, 5: 48, 6: 54, 7: 60, 8: 66, 9: 72, 10: 78, 11: 84, 12: 12}","{(0, 1): 1, (0, 2): 1, (0, 4): 5, (0, 5): 1, (0, 7): 1, (0, 8): 1, (0, 11): 7, (0, 12): 1, (1, 2): 1, (1, 3): 1, (1, 4): 5, (1, 6): 1, (1, 7): 13, (1, 10): 1, (1, 12): 1, (2, 4): 1, (2, 5): 1, (2, 8): 1, (2, 10): 24, (2, 12): 1, (3, 5): 33, (3, 9): 1, (3, 12): 1, (4, 6): 1, (4, 7): 23, (4, 12): 7, (5, 9): 13, (6, 8): 1, (6, 9): 1, (6, 10): 9, (6, 11): 41, (7, 8): 1, (7, 10): 22, (8, 9): 52, (8, 10): 1, (8, 11): 9, (9, 11): 5, (10, 11): 21, (11, 12): 1}",40.0543212890625,39.0,13.0,78.0
11.0,Graph with 13 nodes and 39 edges,"[[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0], [1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]]",22.0,3.0,Y,"{0: 58, 1: 55, 2: 52, 3: 49, 4: 46, 5: 43, 6: 40, 7: 37, 8: 34, 9: 31, 10: 28, 11: 25, 12: 22}",Y,"{0: 58, 1: 55, 2: 52, 3: 49, 4: 46, 5: 43, 6: 40, 7: 37, 8: 34, 9: 31, 10: 28, 11: 25, 12: 22}","{(0, 1): 45, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 7): 1, (0, 8): 7, (0, 11): 1, (0, 12): 1, (1, 2): 1, (1, 3): 4, (1, 4): 1, (1, 6): 1, (1, 7): 1, (1, 10): 1, (1, 12): 1, (2, 4): 1, (2, 5): 40, (2, 8): 7, (2, 10): 1, (2, 12): 1, (3, 5): 1, (3, 9): 27, (3, 12): 17, (4, 6): 9, (4, 7): 33, (4, 12): 1, (5, 9): 1, (6, 8): 1, (6, 9): 1, (6, 10): 8, (6, 11): 20, (7, 8): 1, (7, 10): 1, (8, 9): 1, (8, 10): 16, (8, 11): 1, (9, 11): 1, (10, 11): 1, (11, 12): 1}",491.14227294921875,39.0,13.0,78.0
14.0,Graph with 13 nodes and 41 edges,"[[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0], [1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0], [1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]]",10.0,1.0,Y,"{0: 22, 1: 21, 2: 20, 3: 19, 4: 18, 5: 17, 6: 16, 7: 15, 8: 14, 9: 13, 10: 12, 11: 11, 12: 10}",Y,"{0: 22, 1: 21, 2: 20, 3: 19, 4: 18, 5: 17, 6: 16, 7: 15, 8: 14, 9: 13, 10: 12, 11: 11, 12: 10}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 4): 7, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 3, (0, 10): 5, (0, 11): 1, (1, 3): 8, (1, 4): 3, (1, 5): 3, (1, 6): 5, (1, 11): 1, (2, 3): 3, (2, 5): 6, (2, 7): 6, (2, 11): 1, (2, 12): 3, (3, 4): 1, (3, 6): 1, (3, 7): 2, (3, 11): 1, (3, 12): 2, (4, 6): 3, (4, 7): 3, (4, 11): 1, (5, 9): 5, (5, 11): 1, (5, 12): 1, (6, 8): 1, (6, 10): 4, (6, 12): 1, (7, 8): 1, (7, 11): 1, (7, 12): 1, (8, 9): 8, (8, 12): 1, (10, 11): 3, (11, 12): 1}",58.88938903808594,41.0,13.0,82.0
17.0,Graph with 13 nodes and 45 edges,"[[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1], [1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1], [0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]]",16.0,3.0,Y,"{0: 34, 1: 43, 2: 28, 3: 40, 4: 22, 5: 31, 6: 16, 7: 52, 8: 19, 9: 37, 10: 49, 11: 46, 12: 25}",Y,"{0: 34, 1: 43, 2: 28, 3: 40, 4: 22, 5: 31, 6: 16, 7: 52, 8: 19, 9: 37, 10: 49, 11: 46, 12: 25}","{(0, 1): 10, (0, 2): 1, (0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 18, (0, 9): 1, (1, 4): 11, (1, 7): 22, (2, 3): 1, (2, 5): 1, (2, 6): 1, (2, 7): 1, (2, 8): 1, (2, 10): 22, (3, 4): 1, (3, 5): 20, (3, 7): 1, (3, 9): 1, (3, 10): 1, (3, 11): 13, (3, 12): 1, (4, 5): 6, (4, 6): 1, (4, 8): 1, (4, 9): 1, (5, 7): 1, (5, 10): 1, (5, 12): 1, (6, 7): 4, (6, 8): 1, (6, 12): 8, (7, 8): 1, (7, 9): 1, (7, 10): 1, (7, 11): 1, (7, 12): 1, (8, 9): 1, (8, 10): 13, (8, 12): 1, (9, 11): 31, (9, 12): 1, (10, 12): 11, (11, 12): 1}",849.9622344970703,45.0,13.0,90.0
18.0,Graph with 13 nodes and 45 edges,"[[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1], [1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]]",22.0,8.0,Y,"{0: 94, 1: 86, 2: 118, 3: 38, 4: 22, 5: 30, 6: 54, 7: 62, 8: 102, 9: 46, 10: 78, 11: 70, 12: 110}",Y,"{0: 94, 1: 86, 2: 118, 3: 38, 4: 22, 5: 30, 6: 54, 7: 62, 8: 102, 9: 46, 10: 78, 11: 70, 12: 110}","{(0, 1): 1, (0, 2): 57, (0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 8): 1, (0, 10): 11, (0, 11): 21, (1, 4): 1, (1, 10): 51, (1, 11): 22, (1, 12): 11, (2, 3): 19, (2, 5): 1, (2, 6): 11, (2, 7): 26, (2, 8): 1, (2, 9): 1, (2, 11): 1, (2, 12): 1, (3, 6): 1, (3, 9): 16, (3, 12): 1, (4, 5): 1, (4, 6): 15, (4, 8): 1, (4, 9): 1, (4, 10): 1, (4, 12): 1, (5, 6): 1, (5, 7): 1, (5, 8): 1, (5, 11): 24, (5, 12): 1, (6, 7): 13, (6, 10): 11, (6, 12): 1, (7, 9): 21, (7, 10): 1, (8, 9): 6, (8, 12): 92, (9, 10): 1, (10, 11): 1, (10, 12): 1, (11, 12): 1}",46.96846008300781,45.0,13.0,90.0
