graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
8.0,Graph with 10 nodes and 20 edges,"[[0, 1, 0, 1, 0, 1, 1, 0, 1, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1], [1, 0, 0, 1, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0]]",7.0,6.0,Y,"{0: 49, 1: 7, 2: 13, 3: 37, 4: 55, 5: 25, 6: 31, 7: 61, 8: 43, 9: 19}","{(0, 1): 1, (0, 3): 33, (0, 5): 11, (0, 6): 1, (0, 8): 3, (1, 3): 1, (1, 5): 1, (1, 8): 1, (1, 9): 3, (2, 3): 1, (2, 4): 1, (2, 5): 11, (3, 6): 1, (3, 8): 1, (4, 7): 17, (4, 8): 37, (5, 8): 1, (5, 9): 1, (6, 7): 29, (7, 9): 15}",1299.8580932617188,120.0,30.0,340.0
8.0,Graph with 10 nodes and 20 edges,"[[0, 1, 0, 1, 0, 1, 1, 0, 1, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1], [1, 0, 0, 1, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1, 0, 1, 0, 0]]",24.0,2.0,Y,"{0: 26, 1: 28, 2: 30, 3: 32, 4: 34, 5: 36, 6: 38, 7: 40, 8: 42, 9: 24}","{(0, 1): 22, (0, 3): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 3): 3, (1, 5): 1, (1, 8): 1, (1, 9): 1, (2, 3): 26, (2, 4): 3, (2, 5): 1, (3, 6): 1, (3, 8): 1, (4, 7): 3, (4, 8): 28, (5, 8): 11, (5, 9): 22, (6, 7): 36, (7, 9): 1}",984.9071502685547,120.0,30.0,340.0
9.0,Graph with 10 nodes and 20 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0, 0, 1, 1, 0]]",9.0,8.0,Y,"{0: 73, 1: 17, 2: 25, 3: 9, 4: 33, 5: 41, 6: 49, 7: 57, 8: 81, 9: 65}","{(0, 4): 1, (0, 5): 5, (0, 6): 48, (0, 8): 14, (0, 9): 5, (1, 2): 17, (2, 4): 1, (2, 5): 1, (2, 7): 1, (2, 8): 5, (3, 8): 1, (3, 9): 8, (4, 7): 5, (4, 8): 25, (4, 9): 1, (5, 7): 1, (5, 8): 34, (6, 7): 1, (7, 9): 49, (8, 9): 2}",1477.956771850586,120.0,30.0,340.0
11.0,Graph with 10 nodes and 24 edges,"[[0, 1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 1, 1, 0, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 1], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 0]]",4.0,2.0,Y,"{0: 4, 1: 6, 2: 22, 3: 20, 4: 18, 5: 16, 6: 14, 7: 12, 8: 10, 9: 8}","{(0, 1): 1, (0, 2): 1, (0, 6): 2, (1, 3): 1, (1, 5): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 5): 10, (2, 7): 7, (2, 9): 3, (3, 4): 16, (3, 7): 1, (3, 9): 1, (4, 7): 1, (4, 8): 1, (5, 6): 4, (5, 8): 1, (6, 7): 1, (6, 8): 6, (6, 9): 1, (7, 9): 1, (8, 9): 1}",710.9642028808594,124.0,30.0,348.0
11.0,Graph with 10 nodes and 24 edges,"[[0, 1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [0, 1, 1, 0, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 1], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 0]]",29.0,4.0,Y,"{0: 29, 1: 65, 2: 61, 3: 57, 4: 53, 5: 49, 6: 45, 7: 41, 8: 37, 9: 33}","{(0, 1): 27, (0, 2): 1, (0, 6): 1, (1, 3): 1, (1, 5): 34, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 5): 1, (2, 7): 30, (2, 9): 28, (3, 4): 47, (3, 7): 7, (3, 9): 1, (4, 7): 1, (4, 8): 5, (5, 6): 13, (5, 8): 1, (6, 7): 1, (6, 8): 29, (6, 9): 1, (7, 9): 1, (8, 9): 1}",719.0704345703125,124.0,30.0,348.0
12.0,Graph with 10 nodes and 25 edges,"[[0, 1, 0, 0, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 0, 1, 1, 0], [0, 0, 1, 0, 0, 1, 1, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1, 0, 0, 1], [0, 0, 1, 0, 1, 1, 0, 1, 1, 0]]",8.0,6.0,Y,"{0: 44, 1: 14, 2: 8, 3: 32, 4: 62, 5: 26, 6: 20, 7: 50, 8: 38, 9: 56}","{(0, 1): 1, (0, 4): 41, (0, 6): 1, (0, 8): 1, (1, 2): 4, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 8): 6, (2, 3): 1, (2, 7): 1, (2, 8): 1, (2, 9): 1, (3, 4): 3, (3, 6): 1, (3, 8): 27, (4, 9): 17, (5, 6): 1, (5, 7): 10, (5, 8): 1, (5, 9): 13, (6, 7): 15, (6, 8): 1, (7, 9): 24, (8, 9): 1}",1624.1073608398438,125.0,30.0,350.0
12.0,Graph with 10 nodes and 25 edges,"[[0, 1, 0, 0, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 1, 1, 0, 1, 0], [0, 1, 0, 1, 0, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 1, 0, 1, 1, 0], [0, 0, 1, 0, 0, 1, 1, 0, 0, 1], [1, 1, 1, 1, 0, 1, 1, 0, 0, 1], [0, 0, 1, 0, 1, 1, 0, 1, 1, 0]]",20.0,4.0,Y,"{0: 56, 1: 52, 2: 48, 3: 44, 4: 40, 5: 36, 6: 32, 7: 28, 8: 24, 9: 20}","{(0, 1): 1, (0, 4): 10, (0, 6): 27, (0, 8): 18, (1, 2): 1, (1, 4): 28, (1, 5): 20, (1, 6): 1, (1, 8): 1, (2, 3): 41, (2, 7): 1, (2, 8): 1, (2, 9): 4, (3, 4): 1, (3, 6): 1, (3, 8): 1, (4, 9): 1, (5, 6): 1, (5, 7): 13, (5, 8): 1, (5, 9): 1, (6, 7): 1, (6, 8): 1, (7, 9): 13, (8, 9): 1}",642.0612335205078,125.0,30.0,350.0
13.0,Graph with 10 nodes and 23 edges,"[[0, 1, 1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 1, 1, 1, 0, 1, 0, 0]]",9.0,2.0,Y,"{0: 15, 1: 27, 2: 25, 3: 19, 4: 11, 5: 17, 6: 23, 7: 13, 8: 9, 9: 21}","{(0, 1): 12, (0, 2): 1, (0, 6): 1, (0, 7): 1, (1, 2): 1, (1, 3): 1, (1, 6): 1, (1, 7): 4, (1, 8): 7, (1, 9): 1, (2, 5): 2, (2, 6): 13, (2, 9): 8, (3, 4): 10, (3, 5): 6, (3, 6): 1, (3, 9): 1, (4, 9): 1, (5, 9): 9, (6, 7): 6, (6, 8): 1, (7, 8): 1, (7, 9): 1}",546.9322204589844,123.0,30.0,346.0
13.0,Graph with 10 nodes and 23 edges,"[[0, 1, 1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 1, 1, 1, 0, 1, 0, 0]]",12.0,8.0,Y,"{0: 52, 1: 68, 2: 36, 3: 28, 4: 44, 5: 20, 6: 60, 7: 12, 8: 76, 9: 84}","{(0, 1): 1, (0, 2): 1, (0, 6): 42, (0, 7): 8, (1, 2): 1, (1, 3): 1, (1, 6): 1, (1, 7): 1, (1, 8): 62, (1, 9): 1, (2, 5): 1, (2, 6): 2, (2, 9): 31, (3, 4): 1, (3, 5): 18, (3, 6): 1, (3, 9): 7, (4, 9): 43, (5, 9): 1, (6, 7): 1, (6, 8): 13, (7, 8): 1, (7, 9): 1}",602.9605865478516,123.0,30.0,346.0
14.0,Graph with 10 nodes and 26 edges,"[[0, 1, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1], [1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 1, 1, 0, 1, 0, 0]]",6.0,6.0,Y,"{0: 48, 1: 18, 2: 12, 3: 36, 4: 60, 5: 54, 6: 24, 7: 42, 8: 30, 9: 6}","{(0, 1): 1, (0, 2): 4, (0, 4): 42, (0, 7): 1, (1, 2): 1, (1, 3): 1, (1, 5): 12, (1, 6): 1, (1, 7): 1, (1, 9): 1, (2, 4): 1, (2, 5): 4, (2, 6): 1, (2, 7): 1, (3, 4): 1, (3, 6): 6, (3, 7): 1, (3, 8): 27, (4, 6): 14, (4, 7): 1, (4, 9): 1, (5, 7): 35, (5, 9): 3, (6, 8): 2, (7, 8): 1, (7, 9): 1}",1195.9075927734375,126.0,30.0,352.0
14.0,Graph with 10 nodes and 26 edges,"[[0, 1, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1], [1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 1, 1, 0, 1, 0, 0]]",24.0,6.0,Y,"{0: 78, 1: 36, 2: 54, 3: 30, 4: 24, 5: 72, 6: 66, 7: 48, 8: 42, 9: 60}","{(0, 1): 24, (0, 2): 26, (0, 4): 1, (0, 7): 27, (1, 2): 1, (1, 3): 1, (1, 5): 1, (1, 6): 7, (1, 7): 1, (1, 9): 1, (2, 4): 1, (2, 5): 10, (2, 6): 15, (2, 7): 1, (3, 4): 1, (3, 6): 1, (3, 7): 11, (3, 8): 16, (4, 6): 18, (4, 7): 2, (4, 9): 1, (5, 7): 4, (5, 9): 57, (6, 8): 25, (7, 8): 1, (7, 9): 1}",1012.0868682861328,126.0,30.0,352.0
16.0,Graph with 10 nodes and 17 edges,"[[0, 1, 1, 0, 1, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 1, 0, 1], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0, 1, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0]]",8.0,2.0,Y,"{0: 26, 1: 24, 2: 22, 3: 20, 4: 18, 5: 16, 6: 14, 7: 10, 8: 8, 9: 12}","{(0, 1): 16, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 8): 5, (0, 9): 2, (1, 6): 8, (2, 3): 9, (2, 4): 1, (2, 7): 10, (2, 9): 1, (3, 4): 11, (4, 5): 1, (4, 6): 1, (4, 8): 3, (5, 6): 5, (5, 9): 9}",698.089599609375,117.0,30.0,334.0
