graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
3.0,Graph with 11 nodes and 27 edges,"[[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]]",3.0,9.0,Y,"{0: 12, 1: 93, 2: 84, 3: 75, 4: 3, 5: 66, 6: 57, 7: 48, 8: 39, 9: 30, 10: 21}","{(0, 1): 1, (0, 2): 6, (0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 8): 1, (0, 9): 1, (1, 2): 46, (1, 4): 1, (1, 6): 1, (1, 8): 36, (1, 9): 1, (1, 10): 7, (2, 5): 1, (2, 6): 6, (2, 9): 25, (3, 5): 26, (3, 6): 47, (3, 9): 1, (4, 10): 1, (5, 7): 37, (5, 9): 1, (5, 10): 1, (6, 8): 1, (6, 10): 1, (7, 10): 11, (8, 9): 1}",1661.9999999960555
3.0,Graph with 11 nodes and 27 edges,"[[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0]]",4.0,9.0,Y,"{0: 13, 1: 94, 2: 85, 3: 4, 4: 76, 5: 67, 6: 58, 7: 49, 8: 40, 9: 31, 10: 22}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 4): 7, (0, 6): 1, (0, 8): 1, (0, 9): 1, (1, 2): 14, (1, 4): 68, (1, 6): 7, (1, 8): 1, (1, 9): 1, (1, 10): 1, (2, 5): 33, (2, 6): 10, (2, 9): 26, (3, 5): 1, (3, 6): 1, (3, 9): 1, (4, 10): 1, (5, 7): 31, (5, 9): 1, (5, 10): 1, (6, 8): 37, (6, 10): 1, (7, 10): 18, (8, 9): 1}",2191.00000001049
7.0,Graph with 11 nodes and 28 edges,"[[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0], [1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]]",3.0,2.0,Y,"{0: 17, 1: 19, 2: 5, 3: 15, 4: 11, 5: 13, 6: 7, 7: 3, 8: 21, 9: 23, 10: 9}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 9): 14, (1, 5): 8, (1, 7): 1, (1, 8): 5, (1, 9): 2, (1, 10): 1, (2, 3): 3, (2, 8): 1, (2, 10): 1, (3, 6): 3, (3, 8): 3, (3, 9): 1, (3, 10): 5, (4, 6): 1, (4, 8): 8, (4, 9): 1, (5, 8): 1, (5, 9): 1, (5, 10): 1, (6, 8): 1, (6, 9): 1, (6, 10): 1, (7, 8): 1, (7, 9): 1, (8, 9): 1}",2099.9999999986585
7.0,Graph with 11 nodes and 28 edges,"[[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0], [1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]]",4.0,3.0,Y,"{0: 7, 1: 22, 2: 13, 3: 28, 4: 10, 5: 19, 6: 25, 7: 4, 8: 31, 9: 34, 10: 16}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 9): 4, (1, 5): 1, (1, 7): 1, (1, 8): 17, (1, 9): 1, (1, 10): 1, (2, 3): 1, (2, 8): 8, (2, 10): 4, (3, 6): 17, (3, 8): 1, (3, 9): 1, (3, 10): 7, (4, 6): 1, (4, 8): 1, (4, 9): 7, (5, 8): 1, (5, 9): 15, (5, 10): 1, (6, 8): 1, (6, 9): 3, (6, 10): 2, (7, 8): 1, (7, 9): 2, (8, 9): 1}",2222.000000003277
7.0,Graph with 11 nodes and 28 edges,"[[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0], [1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]]",4.0,4.0,Y,"{0: 8, 1: 44, 2: 4, 3: 40, 4: 16, 5: 32, 6: 24, 7: 12, 8: 20, 9: 36, 10: 28}","{(0, 1): 1, (0, 4): 1, (0, 5): 5, (0, 9): 1, (1, 5): 24, (1, 7): 1, (1, 8): 1, (1, 9): 2, (1, 10): 15, (2, 3): 2, (2, 8): 1, (2, 10): 1, (3, 6): 20, (3, 8): 7, (3, 9): 1, (3, 10): 10, (4, 6): 1, (4, 8): 1, (4, 9): 13, (5, 8): 1, (5, 9): 1, (5, 10): 1, (6, 8): 1, (6, 9): 1, (6, 10): 1, (7, 8): 1, (7, 9): 10, (8, 9): 7}",2260.9999999900765
8.0,Graph with 11 nodes and 20 edges,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]]",2.0,5.0,Y,"{0: 2, 1: 7, 2: 52, 3: 47, 4: 42, 5: 37, 6: 32, 7: 27, 8: 22, 9: 17, 10: 12}","{(0, 1): 1, (0, 10): 1, (1, 2): 1, (1, 3): 3, (1, 5): 1, (1, 8): 1, (2, 3): 1, (2, 5): 1, (2, 6): 11, (2, 7): 27, (2, 8): 10, (3, 4): 40, (3, 9): 1, (3, 10): 2, (4, 8): 1, (4, 10): 1, (5, 6): 19, (5, 9): 16, (6, 8): 1, (8, 10): 8}",2223.000000000752
8.0,Graph with 11 nodes and 20 edges,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]]",4.0,8.0,Y,"{0: 4, 1: 12, 2: 84, 3: 76, 4: 68, 5: 60, 6: 52, 7: 44, 8: 36, 9: 28, 10: 20}","{(0, 1): 3, (0, 10): 1, (1, 2): 1, (1, 3): 6, (1, 5): 1, (1, 8): 1, (2, 3): 2, (2, 5): 1, (2, 6): 20, (2, 7): 44, (2, 8): 16, (3, 4): 66, (3, 9): 1, (3, 10): 1, (4, 8): 1, (4, 10): 1, (5, 6): 31, (5, 9): 27, (6, 8): 1, (8, 10): 17}",1948.9999999962038
9.0,Graph with 11 nodes and 26 edges,"[[0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0], [1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]]",2.0,2.0,Y,"{0: 6, 1: 22, 2: 4, 3: 20, 4: 2, 5: 18, 6: 16, 7: 8, 8: 14, 9: 10, 10: 12}","{(0, 1): 1, (0, 2): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (1, 3): 4, (1, 5): 2, (1, 7): 2, (1, 8): 12, (1, 10): 1, (2, 5): 1, (2, 7): 1, (2, 10): 1, (3, 4): 1, (3, 5): 5, (3, 6): 8, (3, 7): 1, (3, 10): 1, (4, 9): 1, (5, 7): 1, (5, 9): 8, (5, 10): 1, (6, 10): 7, (7, 8): 1, (7, 10): 1}",2099.9999999986585
10.0,Graph with 11 nodes and 25 edges,"[[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]]",4.0,6.0,Y,"{0: 28, 1: 52, 2: 58, 3: 40, 4: 64, 5: 10, 6: 22, 7: 16, 8: 34, 9: 46, 10: 4}","{(0, 2): 4, (0, 3): 6, (0, 4): 1, (0, 6): 10, (0, 8): 6, (0, 10): 1, (1, 4): 9, (1, 8): 26, (1, 9): 17, (2, 4): 50, (2, 6): 1, (2, 7): 3, (3, 4): 1, (3, 5): 6, (3, 6): 11, (3, 9): 15, (3, 10): 1, (4, 5): 1, (4, 9): 1, (4, 10): 1, (5, 7): 1, (5, 8): 1, (5, 9): 1, (7, 9): 12, (8, 10): 1}",1002.9999999972006
10.0,Graph with 11 nodes and 25 edges,"[[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]]",4.0,9.0,Y,"{0: 13, 1: 4, 2: 94, 3: 85, 4: 76, 5: 67, 6: 58, 7: 49, 8: 40, 9: 31, 10: 22}","{(0, 2): 1, (0, 3): 1, (0, 4): 8, (0, 6): 1, (0, 8): 1, (0, 10): 1, (1, 4): 1, (1, 8): 2, (1, 9): 1, (2, 4): 37, (2, 6): 15, (2, 7): 40, (3, 4): 1, (3, 5): 39, (3, 6): 41, (3, 9): 1, (3, 10): 1, (4, 5): 1, (4, 9): 27, (4, 10): 1, (5, 7): 7, (5, 8): 18, (5, 9): 1, (7, 9): 1, (8, 10): 19}",2150.9999999977936
11.0,Graph with 11 nodes and 25 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]]",2.0,9.0,Y,"{0: 38, 1: 20, 2: 92, 3: 11, 4: 29, 5: 83, 6: 2, 7: 56, 8: 65, 9: 47, 10: 74}","{(0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (0, 10): 32, (1, 2): 8, (1, 3): 11, (1, 8): 1, (2, 7): 49, (2, 8): 1, (2, 9): 18, (2, 10): 15, (4, 5): 1, (4, 7): 1, (4, 8): 1, (4, 10): 25, (5, 8): 59, (5, 9): 22, (6, 10): 1, (7, 8): 1, (7, 9): 3, (8, 9): 1, (9, 10): 1}",2263.999999996713
11.0,Graph with 11 nodes and 25 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]]",3.0,3.0,Y,"{0: 33, 1: 12, 2: 27, 3: 6, 4: 21, 5: 24, 6: 3, 7: 15, 8: 30, 9: 9, 10: 18}","{(0, 4): 1, (0, 5): 8, (0, 6): 1, (0, 7): 1, (0, 8): 20, (0, 9): 1, (0, 10): 1, (1, 2): 5, (1, 3): 6, (1, 8): 1, (2, 7): 7, (2, 8): 1, (2, 9): 4, (2, 10): 10, (4, 5): 14, (4, 7): 1, (4, 8): 1, (4, 10): 4, (5, 8): 1, (5, 9): 1, (6, 10): 2, (7, 8): 5, (7, 9): 1, (8, 9): 1, (9, 10): 1}",2687.0000000087657
12.0,Graph with 11 nodes and 28 edges,"[[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1], [0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]]",3.0,3.0,Y,"{0: 6, 1: 33, 2: 9, 3: 30, 4: 27, 5: 24, 6: 18, 7: 21, 8: 3, 9: 15, 10: 12}","{(0, 4): 2, (0, 6): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (1, 2): 3, (1, 3): 6, (1, 4): 3, (1, 5): 21, (2, 3): 1, (2, 5): 1, (2, 6): 1, (2, 7): 1, (2, 8): 1, (2, 9): 1, (3, 5): 1, (3, 7): 13, (3, 9): 8, (3, 10): 1, (4, 6): 13, (4, 7): 1, (4, 10): 8, (5, 7): 1, (6, 7): 1, (6, 9): 1, (6, 10): 1, (7, 9): 4, (8, 10): 1}",2697.9999999809934
12.0,Graph with 11 nodes and 28 edges,"[[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1], [0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]]",3.0,7.0,Y,"{0: 10, 1: 73, 2: 66, 3: 59, 4: 52, 5: 45, 6: 38, 7: 31, 8: 3, 9: 24, 10: 17}","{(0, 4): 6, (0, 6): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (1, 2): 16, (1, 3): 34, (1, 4): 1, (1, 5): 22, (2, 3): 1, (2, 5): 1, (2, 6): 1, (2, 7): 26, (2, 8): 1, (2, 9): 20, (3, 5): 21, (3, 7): 1, (3, 9): 1, (3, 10): 1, (4, 6): 32, (4, 7): 1, (4, 10): 12, (5, 7): 1, (6, 7): 1, (6, 9): 1, (6, 10): 2, (7, 9): 1, (8, 10): 1}",2353.9999999968586
12.0,Graph with 11 nodes and 28 edges,"[[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1], [0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]]",4.0,6.0,Y,"{0: 10, 1: 4, 2: 64, 3: 58, 4: 52, 5: 46, 6: 40, 7: 34, 8: 28, 9: 22, 10: 16}","{(0, 4): 1, (0, 6): 1, (0, 8): 6, (0, 9): 1, (0, 10): 1, (1, 2): 1, (1, 3): 1, (1, 4): 1, (1, 5): 1, (2, 3): 29, (2, 5): 21, (2, 6): 1, (2, 7): 1, (2, 8): 10, (2, 9): 1, (3, 5): 8, (3, 7): 1, (3, 9): 18, (3, 10): 1, (4, 6): 35, (4, 7): 14, (4, 10): 1, (5, 7): 16, (6, 7): 1, (6, 9): 1, (6, 10): 1, (7, 9): 1, (8, 10): 12}",2339.0000000063083
13.0,Graph with 11 nodes and 26 edges,"[[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]]",3.0,4.0,Y,"{0: 7, 1: 43, 2: 39, 3: 35, 4: 31, 5: 27, 6: 23, 7: 19, 8: 3, 9: 15, 10: 11}","{(0, 1): 1, (0, 5): 4, (0, 9): 1, (0, 10): 1, (1, 2): 5, (1, 3): 1, (1, 5): 21, (1, 6): 12, (1, 7): 1, (1, 10): 1, (2, 3): 6, (2, 7): 15, (2, 9): 12, (3, 4): 19, (3, 5): 1, (3, 7): 1, (3, 10): 6, (4, 5): 1, (4, 6): 7, (4, 7): 1, (4, 9): 1, (4, 10): 1, (6, 8): 2, (6, 10): 1, (7, 10): 1, (8, 9): 1}",2133.0000000148175
13.0,Graph with 11 nodes and 26 edges,"[[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]]",3.0,6.0,Y,"{0: 9, 1: 63, 2: 57, 3: 51, 4: 45, 5: 39, 6: 33, 7: 27, 8: 3, 9: 21, 10: 15}","{(0, 1): 1, (0, 5): 6, (0, 9): 1, (0, 10): 1, (1, 2): 8, (1, 3): 1, (1, 5): 31, (1, 6): 19, (1, 7): 1, (1, 10): 1, (2, 3): 7, (2, 7): 23, (2, 9): 18, (3, 4): 30, (3, 5): 1, (3, 7): 1, (3, 10): 10, (4, 5): 1, (4, 6): 10, (4, 7): 1, (4, 9): 1, (4, 10): 1, (6, 8): 2, (6, 10): 1, (7, 10): 1, (8, 9): 1}",2182.000000004791
13.0,Graph with 11 nodes and 26 edges,"[[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]]",3.0,7.0,Y,"{0: 10, 1: 73, 2: 66, 3: 59, 4: 52, 5: 45, 6: 38, 7: 31, 8: 3, 9: 24, 10: 17}","{(0, 1): 1, (0, 5): 7, (0, 9): 1, (0, 10): 1, (1, 2): 10, (1, 3): 1, (1, 5): 36, (1, 6): 23, (1, 7): 1, (1, 10): 1, (2, 3): 8, (2, 7): 27, (2, 9): 21, (3, 4): 36, (3, 5): 1, (3, 7): 1, (3, 10): 12, (4, 5): 1, (4, 6): 12, (4, 7): 1, (4, 9): 1, (4, 10): 1, (6, 8): 2, (6, 10): 1, (7, 10): 1, (8, 9): 1}",2143.999999987045
14.0,Graph with 11 nodes and 31 edges,"[[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1], [1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0], [1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1], [0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]]",4.0,3.0,Y,"{0: 7, 1: 34, 2: 4, 3: 31, 4: 28, 5: 25, 6: 22, 7: 19, 8: 16, 9: 13, 10: 10}","{(0, 1): 1, (0, 3): 1, (0, 6): 3, (0, 8): 1, (0, 10): 1, (1, 3): 1, (1, 4): 5, (1, 7): 12, (1, 8): 13, (1, 9): 1, (1, 10): 1, (2, 3): 1, (2, 4): 2, (2, 7): 1, (3, 4): 5, (3, 5): 21, (3, 7): 1, (3, 8): 1, (4, 5): 1, (4, 6): 7, (4, 7): 1, (4, 9): 6, (5, 6): 1, (5, 7): 1, (5, 9): 1, (6, 7): 1, (6, 9): 2, (6, 10): 7, (7, 8): 1, (7, 9): 1, (9, 10): 1}",2152.999999992744
